country,country_code_a3,year,region_name,sub-region_name,group,type,subcategory,unit,source,value
Portugal,PRT,2001,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,478.02
Portugal,PRT,2001,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,22.07
Portugal,PRT,2002,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,26.130000000000003
Portugal,PRT,2002,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,560.79
Portugal,PRT,2002,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,25.6
Portugal,PRT,2003,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,21.71
Portugal,PRT,2003,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,451.42
Portugal,PRT,2003,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,21.0
Portugal,PRT,2004,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,23.290000000000003
Portugal,PRT,2004,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,506.25
Portugal,PRT,2004,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,22.69
Portugal,PRT,2005,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,26.56
Portugal,PRT,2005,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,563.88
Portugal,PRT,2005,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,26.040000000000003
Portugal,PRT,2006,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,23.57
Portugal,PRT,2006,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,471.28
Portugal,PRT,2006,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,22.89
Portugal,PRT,2007,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,21.65
Portugal,PRT,2007,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,446.36
Portugal,PRT,2007,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,20.93
Portugal,PRT,2008,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,21.06
Portugal,PRT,2008,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,448.55
Portugal,PRT,2008,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,20.4
Portugal,PRT,2009,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,21.860000000000003
Portugal,PRT,2009,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,426.03
Portugal,PRT,2009,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,21.080000000000002
Portugal,PRT,2010,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,17.68
Portugal,PRT,2010,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,308.62
Portugal,PRT,2010,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,16.57
Portugal,PRT,2011,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,19.63
Portugal,PRT,2011,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,357.75
Portugal,PRT,2011,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,18.56
Portugal,PRT,2012,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,19.57
Portugal,PRT,2012,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,408.6
Portugal,PRT,2012,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,18.62
Portugal,PRT,2013,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,17.02
Portugal,PRT,2013,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,313.28
Portugal,PRT,2013,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,15.83
Portugal,PRT,2014,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,16.759999999999998
Portugal,PRT,2014,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,298.69
Portugal,PRT,2014,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,15.52
Portugal,PRT,2015,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,20.580000000000002
Portugal,PRT,2015,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,379.95
Portugal,PRT,2015,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,19.48
Portugal,PRT,2016,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,20.21
Portugal,PRT,2016,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,320.14
Portugal,PRT,2016,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,18.93
Portugal,PRT,2017,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,24.52
Portugal,PRT,2017,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,406.41
Portugal,PRT,2017,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,23.45
Portugal,PRT,2018,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,20.93
Portugal,PRT,2018,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,337.27
Portugal,PRT,2018,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,19.7
Portugal,PRT,2019,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,16.46
Portugal,PRT,2019,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,294.99
Portugal,PRT,2019,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,15.260000000000002
Portugal,PRT,2020,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,14.370000000000001
Portugal,PRT,2020,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,251.84
Portugal,PRT,2020,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,12.98
Portugal,PRT,2021,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,12.31
Portugal,PRT,2021,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,219.05
Portugal,PRT,2021,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,10.83
Portugal,PRT,2022,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,12.4
Portugal,PRT,2022,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,234.03
Portugal,PRT,2022,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,10.99
Qatar,QAT,2000,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,4.21
Qatar,QAT,2000,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.11
Qatar,QAT,2000,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,4.21
Qatar,QAT,2001,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,4.58
Qatar,QAT,2001,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.84
Qatar,QAT,2001,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,4.58
Qatar,QAT,2002,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,5.04
Qatar,QAT,2002,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.27
Qatar,QAT,2002,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,5.04
Qatar,QAT,2003,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,5.53
Qatar,QAT,2003,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.81
Qatar,QAT,2003,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,5.53
Qatar,QAT,2004,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,6.1
Qatar,QAT,2004,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.35
Qatar,QAT,2004,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,6.1
Qatar,QAT,2005,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,6.63
Qatar,QAT,2005,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.02
Qatar,QAT,2005,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,6.63
Qatar,QAT,2006,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,7.87
Qatar,QAT,2006,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.04
Qatar,QAT,2006,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,7.87
Qatar,QAT,2007,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,8.96
Qatar,QAT,2007,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.89
Qatar,QAT,2007,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,8.96
Qatar,QAT,2008,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,9.96
Qatar,QAT,2008,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.16
Qatar,QAT,2008,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,9.96
Qatar,QAT,2009,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,11.13
Qatar,QAT,2009,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.09
Qatar,QAT,2009,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,11.13
Qatar,QAT,2010,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,12.97
Qatar,QAT,2010,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.17
Qatar,QAT,2010,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,12.97
Qatar,QAT,2011,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,14.15
Qatar,QAT,2011,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.96
Qatar,QAT,2011,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,14.15
Qatar,QAT,2012,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,16.02
Qatar,QAT,2012,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.76
Qatar,QAT,2012,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,16.02
Qatar,QAT,2013,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,16.0
Qatar,QAT,2013,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.9
Qatar,QAT,2013,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,16.0
Qatar,QAT,2014,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,17.87
Qatar,QAT,2014,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.86
Qatar,QAT,2014,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,17.87
Qatar,QAT,2015,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,19.16
Qatar,QAT,2015,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.53
Qatar,QAT,2015,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,19.16
Qatar,QAT,2016,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,19.54
Qatar,QAT,2016,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.6
Qatar,QAT,2016,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,19.54
Qatar,QAT,2017,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,21.04
Qatar,QAT,2017,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.64
Qatar,QAT,2017,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,21.04
Qatar,QAT,2018,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,22.13
Qatar,QAT,2018,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.82
Qatar,QAT,2018,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,22.13
Qatar,QAT,2019,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,23.02
Qatar,QAT,2019,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.68
Qatar,QAT,2019,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,23.02
Qatar,QAT,2020,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,21.87
Qatar,QAT,2020,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.81
Qatar,QAT,2020,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,21.87
Qatar,QAT,2021,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,23.27
Qatar,QAT,2021,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.79
Qatar,QAT,2021,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,23.27
Qatar,QAT,2022,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,22.48
Qatar,QAT,2022,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.76
Qatar,QAT,2022,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,22.48
Romania,ROU,2000,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,23.070000000000004
Romania,ROU,2000,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,440.65
Romania,ROU,2000,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,22.72
Romania,ROU,2001,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,24.68
Romania,ROU,2001,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,454.16
Romania,ROU,2001,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,24.32
Romania,ROU,2002,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,24.41
Romania,ROU,2002,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,441.38
Romania,ROU,2002,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,24.02
Romania,ROU,2003,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,27.13
Romania,ROU,2003,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,488.88
Romania,ROU,2003,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,26.810000000000002
Romania,ROU,2004,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,25.349999999999998
Romania,ROU,2004,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,441.67
Romania,ROU,2004,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,24.95
Romania,ROU,2005,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,25.209999999999997
Romania,ROU,2005,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,416.09
Romania,ROU,2005,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,24.72
Romania,ROU,2006,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,28.580000000000002
Romania,ROU,2006,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,448.8
Romania,ROU,2006,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,28.14
Romania,ROU,2007,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,28.02
Romania,ROU,2007,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,447.96
Romania,ROU,2007,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,27.63
Romania,ROU,2008,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,27.509999999999998
Romania,ROU,2008,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,417.24
Romania,ROU,2008,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,27.1
Romania,ROU,2009,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,23.19
Romania,ROU,2009,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,395.29
Romania,ROU,2009,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,22.82
Romania,ROU,2010,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,22.21
Romania,ROU,2010,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,358.03
Romania,ROU,2010,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,21.700000000000003
Romania,ROU,2011,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,25.95
Romania,ROU,2011,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,411.77
Romania,ROU,2011,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,25.53
Romania,ROU,2012,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,24.46
Romania,ROU,2012,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,409.83
Romania,ROU,2012,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,24.09
Romania,ROU,2013,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,19.959999999999997
Romania,ROU,2013,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,332.54
Romania,ROU,2013,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,19.470000000000002
Romania,ROU,2014,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,20.479999999999997
Romania,ROU,2014,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,303.11
Romania,ROU,2014,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,19.76
Romania,ROU,2015,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,21.41
Romania,ROU,2015,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,314.17
Romania,ROU,2015,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,20.709999999999997
Romania,ROU,2016,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,19.87
Romania,ROU,2016,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,296.64
Romania,ROU,2016,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,19.16
Romania,ROU,2017,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,20.900000000000002
Romania,ROU,2017,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,316.81
Romania,ROU,2017,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,20.259999999999998
Romania,ROU,2018,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,19.95
Romania,ROU,2018,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,299.19
Romania,ROU,2018,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,19.28
Romania,ROU,2019,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,17.49
Romania,ROU,2019,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,284.56
Romania,ROU,2019,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,16.84
Romania,ROU,2020,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,14.280000000000001
Romania,ROU,2020,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,244.88
Romania,ROU,2020,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,13.62
Romania,ROU,2021,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,15.85
Romania,ROU,2021,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,255.88
Romania,ROU,2021,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,15.13
Romania,ROU,2022,Europe,Eastern Europe,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,15.530000000000001
Romania,ROU,2022,Europe,Eastern Europe,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,264.12
Romania,ROU,2022,Europe,Eastern Europe,eu,Power sector emissions,Fuel,mtCO2,ember,14.870000000000001
Russian Federation (the,RUS,2000,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,338.61
Russian Federation (the,RUS,2000,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,401.51
Russian Federation (the,RUS,2000,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,334.65000000000003
Russian Federation (the,RUS,2001,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,334.92999999999995
Russian Federation (the,RUS,2001,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,392.22
Russian Federation (the,RUS,2001,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,330.72999999999996
Russian Federation (the,RUS,2002,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,337.62
Russian Federation (the,RUS,2002,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,394.01
Russian Federation (the,RUS,2002,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,333.68
Russian Federation (the,RUS,2003,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,348.15
Russian Federation (the,RUS,2003,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,396.33
Russian Federation (the,RUS,2003,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,344.32000000000005
Russian Federation (the,RUS,2004,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,345.39
Russian Federation (the,RUS,2004,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,384.83
Russian Federation (the,RUS,2004,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,341.05
Russian Federation (the,RUS,2005,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,355.3
Russian Federation (the,RUS,2005,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,389.26
Russian Federation (the,RUS,2005,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,351.04
Russian Federation (the,RUS,2006,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,376.3
Russian Federation (the,RUS,2006,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,394.74
Russian Federation (the,RUS,2006,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,372.01000000000005
Russian Federation (the,RUS,2007,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,377.87
Russian Federation (the,RUS,2007,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,388.69
Russian Federation (the,RUS,2007,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,373.5
Russian Federation (the,RUS,2008,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,401.31999999999994
Russian Federation (the,RUS,2008,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,403.31
Russian Federation (the,RUS,2008,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,397.24
Russian Federation (the,RUS,2009,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,364.78999999999996
Russian Federation (the,RUS,2009,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,383.38
Russian Federation (the,RUS,2009,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,360.48
Russian Federation (the,RUS,2010,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,385.4
Russian Federation (the,RUS,2010,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,387.72
Russian Federation (the,RUS,2010,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,381.26
Russian Federation (the,RUS,2011,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,395.31
Russian Federation (the,RUS,2011,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,391.42
Russian Federation (the,RUS,2011,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,391.19
