Country,Year,Country_Code,Region,SubRegion,GasReserves
Colombia,2013,COL,S. & Cent. America,South America,0.150120364
Colombia,2014,COL,S. & Cent. America,South America,0.129706393
Colombia,2015,COL,S. & Cent. America,South America,0.118858916
Colombia,2016,COL,S. & Cent. America,South America,0.109665108
Colombia,2017,COL,S. & Cent. America,South America,0.106185356
Colombia,2018,COL,S. & Cent. America,South America,0.103078289
Colombia,2019,COL,S. & Cent. America,South America,0.086207464
Colombia,2020,COL,S. & Cent. America,South America,0.086207464
Denmark,1980,DNK,Europe,Europe,0.085485
Denmark,1981,DNK,Europe,Europe,0.085485
Denmark,1982,DNK,Europe,Europe,0.085485
Denmark,1983,DNK,Europe,Europe,0.102165
Denmark,1984,DNK,Europe,Europe,0.1073775
Denmark,1985,DNK,Europe,Europe,0.0948675
Denmark,1986,DNK,Europe,Europe,0.0740175
Denmark,1987,DNK,Europe,Europe,0.072975
Denmark,1988,DNK,Europe,Europe,0.0823575
Denmark,1989,DNK,Europe,Europe,0.11259
Denmark,1990,DNK,Europe,Europe,0.1032075
Denmark,1991,DNK,Europe,Europe,0.1052925
Denmark,1992,DNK,Europe,Europe,0.1344825
Denmark,1993,DNK,Europe,Europe,0.131355
Denmark,1994,DNK,Europe,Europe,0.12927
Denmark,1995,DNK,Europe,Europe,0.1251
Denmark,1996,DNK,Europe,Europe,0.118845
Denmark,1997,DNK,Europe,Europe,0.1157175
Denmark,1998,DNK,Europe,Europe,0.10842
Denmark,1999,DNK,Europe,Europe,0.13845
Denmark,2000,DNK,Europe,Europe,0.1404
Denmark,2001,DNK,Europe,Europe,0.137475
Denmark,2002,DNK,Europe,Europe,0.125775
Denmark,2003,DNK,Europe,Europe,0.1326
Denmark,2004,DNK,Europe,Europe,0.1287
Denmark,2005,DNK,Europe,Europe,0.11895
Denmark,2006,DNK,Europe,Europe,0.117
Denmark,2007,DNK,Europe,Europe,0.071931779
Denmark,2008,DNK,Europe,Europe,0.057177616
Denmark,2009,DNK,Europe,Europe,0.066500248
Denmark,2010,DNK,Europe,Europe,0.054031451
Denmark,2011,DNK,Europe,Europe,0.044736468
Denmark,2012,DNK,Europe,Europe,0.039572577
Denmark,2013,DNK,Europe,Europe,0.037985591
Denmark,2014,DNK,Europe,Europe,0.03643368
Denmark,2015,DNK,Europe,Europe,0.017744148
Denmark,2016,DNK,Europe,Europe,0.013568028
Denmark,2017,DNK,Europe,Europe,0.028196104
Denmark,2018,DNK,Europe,Europe,0.029189525
Denmark,2019,DNK,Europe,Europe,0.029640901
Denmark,2020,DNK,Europe,Europe,0.028027957
Egypt,1980,EGY,Africa,Northern Africa,0.08085
Egypt,1981,EGY,Africa,Northern Africa,0.0798875
Egypt,1982,EGY,Africa,Northern Africa,0.1953875
Egypt,1983,EGY,Africa,Northern Africa,0.1925
Egypt,1984,EGY,Africa,Northern Africa,0.2261875
Egypt,1985,EGY,Africa,Northern Africa,0.2454375
Egypt,1986,EGY,Africa,Northern Africa,0.279125
Egypt,1987,EGY,Africa,Northern Africa,0.2954875
Egypt,1988,EGY,Africa,Northern Africa,0.3166625
Egypt,1989,EGY,Africa,Northern Africa,0.3378375
Egypt,1990,EGY,Africa,Northern Africa,0.3647875
Egypt,1991,EGY,Africa,Northern Africa,0.38115
Egypt,1992,EGY,Africa,Northern Africa,0.41965
Egypt,1993,EGY,Africa,Northern Africa,0.5726875
Egypt,1994,EGY,Africa,Northern Africa,0.6073375
Egypt,1995,EGY,Africa,Northern Africa,0.6208125
Egypt,1996,EGY,Africa,Northern Africa,0.8171625
Egypt,1997,EGY,Africa,Northern Africa,0.8922375
Egypt,1998,EGY,Africa,Northern Africa,0.98175
Egypt,1999,EGY,Africa,Northern Africa,1.1771375
Egypt,2000,EGY,Africa,Northern Africa,1.3792625
Egypt,2001,EGY,Africa,Northern Africa,1.4986125
Egypt,2002,EGY,Africa,Northern Africa,1.5948625
Egypt,2003,EGY,Africa,Northern Africa,1.66012
Egypt,2004,EGY,Africa,Northern Africa,1.799875
Egypt,2005,EGY,Africa,Northern Africa,1.8239375
Egypt,2006,EGY,Africa,Northern Africa,1.9105625
Egypt,2007,EGY,Africa,Northern Africa,1.992375
Egypt,2008,EGY,Africa,Northern Africa,2.069375
Egypt,2009,EGY,Africa,Northern Africa,2.107875
Egypt,2010,EGY,Africa,Northern Africa,2.127125
Egypt,2011,EGY,Africa,Northern Africa,2.107875
Egypt,2012,EGY,Africa,Northern Africa,2.1030625
Egypt,2013,EGY,Africa,Northern Africa,2.1030625
Egypt,2014,EGY,Africa,Northern Africa,2.104025
Egypt,2015,EGY,Africa,Northern Africa,2.007775
Egypt,2016,EGY,Africa,Northern Africa,2.1377125
Egypt,2017,EGY,Africa,Northern Africa,2.1377125
Egypt,2018,EGY,Africa,Northern Africa,2.1377125
Egypt,2019,EGY,Africa,Northern Africa,2.1377125
Egypt,2020,EGY,Africa,Northern Africa,2.1377125
Germany,1980,DEU,Europe,Europe,0.258375
Germany,1981,DEU,Europe,Europe,0.2418
Germany,1982,DEU,Europe,Europe,0.234975
Germany,1983,DEU,Europe,Europe,0.312
Germany,1984,DEU,Europe,Europe,0.29835
Germany,1985,DEU,Europe,Europe,0.2886
Germany,1986,DEU,Europe,Europe,0.37245
Germany,1987,DEU,Europe,Europe,0.3666
Germany,1988,DEU,Europe,Europe,0.353925
Germany,1989,DEU,Europe,Europe,0.342225
Germany,1990,DEU,Europe,Europe,0.211575
Germany,1991,DEU,Europe,Europe,0.190125
Germany,1992,DEU,Europe,Europe,0.19305
Germany,1993,DEU,Europe,Europe,0.19305
Germany,1994,DEU,Europe,Europe,0.21645
Germany,1995,DEU,Europe,Europe,0.211166826
Germany,1996,DEU,Europe,Europe,0.215426686
Germany,1997,DEU,Europe,Europe,0.201296613
Germany,1998,DEU,Europe,Europe,0.200602902
Germany,1999,DEU,Europe,Europe,0.237416178
Germany,2000,DEU,Europe,Europe,0.232052888
Germany,2001,DEU,Europe,Europe,0.223763526
Germany,2002,DEU,Europe,Europe,0.211366411
Germany,2003,DEU,Europe,Europe,0.190704553
Germany,2004,DEU,Europe,Europe,0.176900674
Germany,2005,DEU,Europe,Europe,0.164327713
Germany,2006,DEU,Europe,Europe,0.143226241
Germany,2007,DEU,Europe,Europe,0.130389512
Germany,2008,DEU,Europe,Europe,0.110958574
Germany,2009,DEU,Europe,Europe,0.086428112
Germany,2010,DEU,Europe,Europe,0.076668682
Germany,2011,DEU,Europe,Europe,0.069898626
Germany,2012,DEU,Europe,Europe,0.062425188
Germany,2013,DEU,Europe,Europe,0.05495175
Germany,2014,DEU,Europe,Europe,0.045016474
Germany,2015,DEU,Europe,Europe,0.040796179
Germany,2016,DEU,Europe,Europe,0.037015499
Germany,2017,DEU,Europe,Europe,0.032619359
Germany,2018,DEU,Europe,Europe,0.026640608
Germany,2019,DEU,Europe,Europe,0.021804854
Germany,2020,DEU,Europe,Europe,0.019659538
India,1980,IND,Asia Pacific,Asia Pacific,0.334425
India,1981,IND,Asia Pacific,Asia Pacific,0.400725
India,1982,IND,Asia Pacific,Asia Pacific,0.4095
India,1983,IND,Asia Pacific,Asia Pacific,0.45045
India,1984,IND,Asia Pacific,Asia Pacific,0.46605
India,1985,IND,Asia Pacific,Asia Pacific,0.468
India,1986,IND,Asia Pacific,Asia Pacific,0.527475
India,1987,IND,Asia Pacific,Asia Pacific,0.5382
India,1988,IND,Asia Pacific,Asia Pacific,0.585
India,1989,IND,Asia Pacific,Asia Pacific,0.66885
India,1990,IND,Asia Pacific,Asia Pacific,0.6825
India,1991,IND,Asia Pacific,Asia Pacific,0.71175
India,1992,IND,Asia Pacific,Asia Pacific,0.716625
India,1993,IND,Asia Pacific,Asia Pacific,0.70005
India,1994,IND,Asia Pacific,Asia Pacific,0.68445
India,1995,IND,Asia Pacific,Asia Pacific,0.650755875
India,1996,IND,Asia Pacific,Asia Pacific,0.617260875
India,1997,IND,Asia Pacific,Asia Pacific,0.66630025
India,1998,IND,Asia Pacific,Asia Pacific,0.6494565
India,1999,IND,Asia Pacific,Asia Pacific,0.6236615
India,2000,IND,Asia Pacific,Asia Pacific,0.731317125
India,2001,IND,Asia Pacific,Asia Pacific,0.734339375
India,2002,IND,Asia Pacific,Asia Pacific,0.722558375
India,2003,IND,Asia Pacific,Asia Pacific,0.821975
India,2004,IND,Asia Pacific,Asia Pacific,0.8883875
India,2005,IND,Asia Pacific,Asia Pacific,1.073475
India,2006,IND,Asia Pacific,Asia Pacific,1.048125
India,2007,IND,Asia Pacific,Asia Pacific,1.0154375
India,2008,IND,Asia Pacific,Asia Pacific,1.049125
India,2009,IND,Asia Pacific,Asia Pacific,1.07343775
India,2010,IND,Asia Pacific,Asia Pacific,1.105498625
India,2011,IND,Asia Pacific,Asia Pacific,1.23013275
India,2012,IND,Asia Pacific,Asia Pacific,1.280356
India,2013,IND,Asia Pacific,Asia Pacific,1.3039565
India,2014,IND,Asia Pacific,Asia Pacific,1.373630913
India,2015,IND,Asia Pacific,Asia Pacific,1.204944125
India,2016,IND,Asia Pacific,Asia Pacific,1.1813725
India,2017,IND,Asia Pacific,Asia Pacific,1.241331438
India,2018,IND,Asia Pacific,Asia Pacific,1.289336125
India,2019,IND,Asia Pacific,Asia Pacific,1.32886609
India,2020,IND,Asia Pacific,Asia Pacific,1.320443116
Indonesia,1980,IDN,Asia Pacific,Asia Pacific,0.83433
Indonesia,1981,IDN,Asia Pacific,Asia Pacific,0.87662505
Indonesia,1982,IDN,Asia Pacific,Asia Pacific,0.9744
Indonesia,1983,IDN,Asia Pacific,Asia Pacific,1.2071395
Indonesia,1984,IDN,Asia Pacific,Asia Pacific,1.7245053
Indonesia,1985,IDN,Asia Pacific,Asia Pacific,2.011933
Indonesia,1986,IDN,Asia Pacific,Asia Pacific,2.298975
Indonesia,1987,IDN,Asia Pacific,Asia Pacific,2.402505
Indonesia,1988,IDN,Asia Pacific,Asia Pacific,2.599009
Indonesia,1989,IDN,Asia Pacific,Asia Pacific,2.5909905
Indonesia,1990,IDN,Asia Pacific,Asia Pacific,2.906554
Indonesia,1991,IDN,Asia Pacific,Asia Pacific,1.8676
Indonesia,1992,IDN,Asia Pacific,Asia Pacific,1.8473
Indonesia,1993,IDN,Asia Pacific,Asia Pacific,1.8473
Indonesia,1994,IDN,Asia Pacific,Asia Pacific,1.8473
Indonesia,1995,IDN,Asia Pacific,Asia Pacific,1.97925
Indonesia,1996,IDN,Asia Pacific,Asia Pacific,2.08075
Indonesia,1997,IDN,Asia Pacific,Asia Pacific,2.18428
Indonesia,1998,IDN,Asia Pacific,Asia Pacific,2.213715
Indonesia,1999,IDN,Asia Pacific,Asia Pacific,2.6593
Indonesia,2000,IDN,Asia Pacific,Asia Pacific,2.72223
Indonesia,2001,IDN,Asia Pacific,Asia Pacific,2.642045
Indonesia,2002,IDN,Asia Pacific,Asia Pacific,2.595355
Indonesia,2003,IDN,Asia Pacific,Asia Pacific,2.595355
Indonesia,2004,IDN,Asia Pacific,Asia Pacific,2.810535
Indonesia,2005,IDN,Asia Pacific,Asia Pacific,2.51517
Indonesia,2006,IDN,Asia Pacific,Asia Pacific,2.67148
Indonesia,2007,IDN,Asia Pacific,Asia Pacific,3.046897308
Indonesia,2008,IDN,Asia Pacific,Asia Pacific,3.232568061
Indonesia,2009,IDN,Asia Pacific,Asia Pacific,3.115589738
Indonesia,2010,IDN,Asia Pacific,Asia Pacific,3.009533224
Indonesia,2011,IDN,Asia Pacific,Asia Pacific,3.009533224
Indonesia,2012,IDN,Asia Pacific,Asia Pacific,2.970444644
Indonesia,2013,IDN,Asia Pacific,Asia Pacific,2.918422343
Indonesia,2014,IDN,Asia Pacific,Asia Pacific,2.881633092
Indonesia,2015,IDN,Asia Pacific,Asia Pacific,2.816389653
Indonesia,2016,IDN,Asia Pacific,Asia Pacific,2.90922503
Indonesia,2017,IDN,Asia Pacific,Asia Pacific,2.884794668
Indonesia,2018,IDN,Asia Pacific,Asia Pacific,2.76091836
Indonesia,2019,IDN,Asia Pacific,Asia Pacific,1.4295484
Indonesia,2020,IDN,Asia Pacific,Asia Pacific,1.252271632
Iran,1980,IRN,Middle East,Middle East,13.3183945
Iran,1981,IRN,Middle East,Middle East,13.3032825
Iran,1982,IRN,Middle East,Middle East,13.2881705
Iran,1983,IRN,Middle East,Middle East,13.2655025
Iran,1984,IRN,Middle East,Middle East,13.238112
Iran,1985,IRN,Middle East,Middle East,13.209777
Iran,1986,IRN,Middle East,Middle East,13.1804975
Iran,1987,IRN,Middle East,Middle East,13.149329
Iran,1988,IRN,Middle East,Middle East,13.4119
Iran,1989,IRN,Middle East,Middle East,16.0565
Iran,1990,IRN,Middle East,Middle East,16.0593335
Iran,1991,IRN,Middle East,Middle East,18.7011
Iran,1992,IRN,Middle East,Middle East,19.55115
Iran,1993,IRN,Middle East,Middle East,19.55115
Iran,1994,IRN,Middle East,Middle East,19.611598
Iran,1995,IRN,Middle East,Middle East,18.276075
Iran,1996,IRN,Middle East,Middle East,21.7235
Iran,1997,IRN,Middle East,Middle East,21.7235
Iran,1998,IRN,Middle East,Middle East,22.76245
Iran,1999,IRN,Middle East,Middle East,24.375
Iran,2000,IRN,Middle East,Middle East,25.35
Iran,2001,IRN,Middle East,Middle East,25.4475
Iran,2002,IRN,Middle East,Middle East,26.02275
Iran,2003,IRN,Middle East,Middle East,26.88075
Iran,2004,IRN,Middle East,Middle East,26.8125
Iran,2005,IRN,Middle East,Middle East,26.04931
Iran,2006,IRN,Middle East,Middle East,25.359825
Iran,2007,IRN,Middle East,Middle East,26.568785
Iran,2008,IRN,Middle East,Middle East,27.966645
Iran,2009,IRN,Middle East,Middle East,27.966645
Iran,2010,IRN,Middle East,Middle East,32.26275
Iran,2011,IRN,Middle East,Middle East,32.7795
Iran,2012,IRN,Middle East,Middle East,31.90521
Iran,2013,IRN,Middle East,Middle East,32.13189
Iran,2014,IRN,Middle East,Middle East,32.13189
Iran,2015,IRN,Middle East,Middle East,31.64075
Iran,2016,IRN,Middle East,Middle East,31.84971968
Iran,2017,IRN,Middle East,Middle East,31.933545
Iran,2018,IRN,Middle East,Middle East,32.01736824
Iran,2019,IRN,Middle East,Middle East,32.10137859
Iran,2020,IRN,Middle East,Middle East,32.10137859
Iraq,1980,IRQ,Middle East,Middle East,0.73853
Iraq,1981,IRQ,Middle East,Middle East,0.7344925
Iraq,1982,IRQ,Middle East,Middle East,0.7748485
Iraq,1983,IRQ,Middle East,Middle East,0.78014
Iraq,1984,IRQ,Middle East,Middle East,0.7771
Iraq,1985,IRQ,Middle East,Middle East,0.78014
Iraq,1986,IRQ,Middle East,Middle East,0.7801305
Iraq,1987,IRQ,Middle East,Middle East,0.95
Iraq,1988,IRQ,Middle East,Middle East,2.5555
Iraq,1989,IRQ,Middle East,Middle East,2.95925
Iraq,1990,IRQ,Middle East,Middle East,2.95165
Iraq,1991,IRQ,Middle East,Middle East,2.945
Iraq,1992,IRQ,Middle East,Middle East,2.945
Iraq,1993,IRQ,Middle East,Middle East,2.945
Iraq,1994,IRQ,Middle East,Middle East,2.95925
Iraq,1995,IRQ,Middle East,Middle East,3.192
Iraq,1996,IRQ,Middle East,Middle East,3.192
Iraq,1997,IRQ,Middle East,Middle East,3.0286
Iraq,1998,IRQ,Middle East,Middle East,3.0286
Iraq,1999,IRQ,Middle East,Middle East,3.12075
Iraq,2000,IRQ,Middle East,Middle East,2.95355
Iraq,2001,IRQ,Middle East,Middle East,2.95355
Iraq,2002,IRQ,Middle East,Middle East,3.0305
Iraq,2003,IRQ,Middle East,Middle East,3.0115
Iraq,2004,IRQ,Middle East,Middle East,3.0115
Iraq,2005,IRQ,Middle East,Middle East,3.0115
Iraq,2006,IRQ,Middle East,Middle East,3.0115
Iraq,2007,IRQ,Middle East,Middle East,3.0115
Iraq,2008,IRQ,Middle East,Middle East,3.0115
Iraq,2009,IRQ,Middle East,Middle East,3.0115
Iraq,2010,IRQ,Middle East,Middle East,3.0001
Iraq,2011,IRQ,Middle East,Middle East,3.0001
Iraq,2012,IRQ,Middle East,Middle East,3.0001
Iraq,2013,IRQ,Middle East,Middle East,3.0001
Iraq,2014,IRQ,Middle East,Middle East,3.0001
Iraq,2015,IRQ,Middle East,Middle East,3.0001
Iraq,2016,IRQ,Middle East,Middle East,3.628905
Iraq,2017,IRQ,Middle East,Middle East,3.556914
Iraq,2018,IRQ,Middle East,Middle East,3.5428825
Iraq,2019,IRQ,Middle East,Middle East,3.52852591
Iraq,2020,IRQ,Middle East,Middle East,3.52852591
Israel,1980,ISR,Middle East,Middle East,0.002925
Israel,1981,ISR,Middle East,Middle East,0.00195
Israel,1982,ISR,Middle East,Middle East,0.000975
Israel,1983,ISR,Middle East,Middle East,0.000975
Israel,1984,ISR,Middle East,Middle East,0.000975
Israel,1985,ISR,Middle East,Middle East,0.000975
Israel,1986,ISR,Middle East,Middle East,0.000975
Israel,1987,ISR,Middle East,Middle East,0.000975
Israel,1988,ISR,Middle East,Middle East,0.000975
Israel,1989,ISR,Middle East,Middle East,0.000975
Israel,1990,ISR,Middle East,Middle East,0.000975
Israel,1991,ISR,Middle East,Middle East,0.000975
Israel,1992,ISR,Middle East,Middle East,0.000975
Israel,1993,ISR,Middle East,Middle East,0.000975
Israel,1994,ISR,Middle East,Middle East,0.000975
Israel,1995,ISR,Middle East,Middle East,0.000975
Israel,1996,ISR,Middle East,Middle East,0.000975
Israel,1997,ISR,Middle East,Middle East,0.000975
Israel,1998,ISR,Middle East,Middle East,0.000975
Israel,1999,ISR,Middle East,Middle East,0.00195
Israel,2000,ISR,Middle East,Middle East,0.043875
Israel,2001,ISR,Middle East,Middle East,0.043875
Israel,2002,ISR,Middle East,Middle East,0.043875
Israel,2003,ISR,Middle East,Middle East,0.045825
Israel,2004,ISR,Middle East,Middle East,0.045825
Israel,2005,ISR,Middle East,Middle East,0.043875
Israel,2006,ISR,Middle East,Middle East,0.043875
Israel,2007,ISR,Middle East,Middle East,0.0429
Israel,2008,ISR,Middle East,Middle East,0.0429
Israel,2009,ISR,Middle East,Middle East,0.08775
Israel,2010,ISR,Middle East,Middle East,0.19695
Israel,2011,ISR,Middle East,Middle East,0.19695
Israel,2012,ISR,Middle East,Middle East,0.19695
Israel,2013,ISR,Middle East,Middle East,0.187193269
Israel,2014,ISR,Middle East,Middle East,0.182436038
Israel,2015,ISR,Middle East,Middle East,0.173978726
Israel,2016,ISR,Middle East,Middle East,0.165948939
Israel,2017,ISR,Middle East,Middle East,0.455690433
Israel,2018,ISR,Middle East,Middle East,0.412363039
Israel,2019,ISR,Middle East,Middle East,0.566705022
Israel,2020,ISR,Middle East,Middle East,0.588557743
Italy,1980,ITA,Europe,Europe,0.153516
Italy,1981,ITA,Europe,Europe,0.171746025
Italy,1982,ITA,Europe,Europe,0.1727055
Italy,1983,ITA,Europe,Europe,0.2264361
Italy,1984,ITA,Europe,Europe,0.23986875
Italy,1985,ITA,Europe,Europe,0.2494635
Italy,1986,ITA,Europe,Europe,0.254260875
Italy,1987,ITA,Europe,Europe,0.2878425
Italy,1988,ITA,Europe,Europe,0.313748325
Italy,1989,ITA,Europe,Europe,0.315667275
Italy,1990,ITA,Europe,Europe,0.30895095
Italy,1991,ITA,Europe,Europe,0.3530868
Italy,1992,ITA,Europe,Europe,0.288801975
Italy,1993,ITA,Europe,Europe,0.2801667
Italy,1994,ITA,Europe,Europe,0.28592355
Italy,1995,ITA,Europe,Europe,0.284964075
Italy,1996,ITA,Europe,Europe,0.26673405
Italy,1997,ITA,Europe,Europe,0.26289615
Italy,1998,ITA,Europe,Europe,0.254260875
Italy,1999,ITA,Europe,Europe,0.2028
Italy,2000,ITA,Europe,Europe,0.194025
Italy,2001,ITA,Europe,Europe,0.178425
Italy,2002,ITA,Europe,Europe,0.1677
Italy,2003,ITA,Europe,Europe,0.131625
Italy,2004,ITA,Europe,Europe,0.119582248
Italy,2005,ITA,Europe,Europe,0.111910286
Italy,2006,ITA,Europe,Europe,0.090331693
Italy,2007,ITA,Europe,Europe,0.080404964
Italy,2008,ITA,Europe,Europe,0.06653022
Italy,2009,ITA,Europe,Europe,0.060554235
Italy,2010,ITA,Europe,Europe,0.062881193
Italy,2011,ITA,Europe,Europe,0.059379803
Italy,2012,ITA,Europe,Europe,0.056602313
Italy,2013,ITA,Europe,Europe,0.053533358
Italy,2014,ITA,Europe,Europe,0.051161633
Italy,2015,ITA,Europe,Europe,0.046788705
Italy,2016,ITA,Europe,Europe,0.036303585
Italy,2017,ITA,Europe,Europe,0.04256151
Italy,2018,ITA,Europe,Europe,0.046176248
Italy,2019,ITA,Europe,Europe,0.043600688
Italy,2020,ITA,Europe,Europe,0.04239768
Kazakhstan,1997,KAZ,CIS,CIS,1.713232207
Kazakhstan,1998,KAZ,CIS,CIS,1.713232207
Kazakhstan,1999,KAZ,CIS,CIS,1.713232207
Kazakhstan,2000,KAZ,CIS,CIS,1.713232207
Kazakhstan,2001,KAZ,CIS,CIS,1.713232207
Kazakhstan,2002,KAZ,CIS,CIS,1.713232207
Kazakhstan,2003,KAZ,CIS,CIS,1.713232207
Kazakhstan,2004,KAZ,CIS,CIS,1.713232207
Kazakhstan,2005,KAZ,CIS,CIS,1.713232207
Kazakhstan,2006,KAZ,CIS,CIS,1.713232207
Kazakhstan,2007,KAZ,CIS,CIS,1.713232207
Kazakhstan,2008,KAZ,CIS,CIS,1.713232207
Kazakhstan,2009,KAZ,CIS,CIS,1.713232207
Kazakhstan,2010,KAZ,CIS,CIS,1.713232207
Kazakhstan,2011,KAZ,CIS,CIS,1.713232207
Kazakhstan,2012,KAZ,CIS,CIS,1.713232207
Kazakhstan,2013,KAZ,CIS,CIS,1.713232207
Kazakhstan,2014,KAZ,CIS,CIS,1.713232207
Kazakhstan,2015,KAZ,CIS,CIS,1.713232207
Kazakhstan,2016,KAZ,CIS,CIS,2.257115447
Kazakhstan,2017,KAZ,CIS,CIS,2.257115447
Kazakhstan,2018,KAZ,CIS,CIS,2.257115447
Kazakhstan,2019,KAZ,CIS,CIS,2.257115447
Kazakhstan,2020,KAZ,CIS,CIS,2.257115447
Kuwait,1980,KWT,Middle East,Middle East,1.0013
Kuwait,1981,KWT,Middle East,Middle East,0.9937
Kuwait,1982,KWT,Middle East,Middle East,0.988
Kuwait,1983,KWT,Middle East,Middle East,0.9842
Kuwait,1984,KWT,Middle East,Middle East,0.98591
Kuwait,1985,KWT,Middle East,Middle East,0.984675
Kuwait,1986,KWT,Middle East,Middle East,1.10865
Kuwait,1987,KWT,Middle East,Middle East,1.14475
Kuwait,1988,KWT,Middle East,Middle East,1.3091
Kuwait,1989,KWT,Middle East,Middle East,1.33
Kuwait,1990,KWT,Middle East,Middle East,1.4421
Kuwait,1991,KWT,Middle East,Middle East,1.43545
Kuwait,1992,KWT,Middle East,Middle East,1.42025
Kuwait,1993,KWT,Middle East,Middle East,1.4174
Kuwait,1994,KWT,Middle East,Middle East,1.424319005
Kuwait,1995,KWT,Middle East,Middle East,1.4193
Kuwait,1996,KWT,Middle East,Middle East,1.41455
Kuwait,1997,KWT,Middle East,Middle East,1.4155
Kuwait,1998,KWT,Middle East,Middle East,1.4079
Kuwait,1999,KWT,Middle East,Middle East,1.4079
Kuwait,2000,KWT,Middle East,Middle East,1.47915
Kuwait,2001,KWT,Middle East,Middle East,1.47915
Kuwait,2002,KWT,Middle East,Middle East,1.47915
Kuwait,2003,KWT,Middle East,Middle East,1.4934
Kuwait,2004,KWT,Middle East,Middle East,1.4934
Kuwait,2005,KWT,Middle East,Middle East,1.5327
Kuwait,2006,KWT,Middle East,Middle East,1.7355
Kuwait,2007,KWT,Middle East,Middle East,1.6948
Kuwait,2008,KWT,Middle East,Middle East,1.6948
Kuwait,2009,KWT,Middle East,Middle East,1.6948
Kuwait,2010,KWT,Middle East,Middle East,1.6948
Kuwait,2011,KWT,Middle East,Middle East,1.6948
Kuwait,2012,KWT,Middle East,Middle East,1.6948
Kuwait,2013,KWT,Middle East,Middle East,1.6948
Kuwait,2014,KWT,Middle East,Middle East,1.6948
Kuwait,2015,KWT,Middle East,Middle East,1.6948
Kuwait,2016,KWT,Middle East,Middle East,1.6948
Kuwait,2017,KWT,Middle East,Middle East,1.6948
Kuwait,2018,KWT,Middle East,Middle East,1.6948
Kuwait,2019,KWT,Middle East,Middle East,1.6948
Kuwait,2020,KWT,Middle East,Middle East,1.6948
Libya,1980,LBY,Africa,Northern Africa,0.65075
Libya,1981,LBY,Africa,Northern Africa,0.63175
Libya,1982,LBY,Africa,Northern Africa,0.62035
Libya,1983,LBY,Africa,Northern Africa,0.608
Libya,1984,LBY,Africa,Northern Africa,0.5966
Libya,1985,LBY,Africa,Northern Africa,0.5947
Libya,1986,LBY,Africa,Northern Africa,0.6916
Libya,1987,LBY,Africa,Northern Africa,0.69065
Libya,1988,LBY,Africa,Northern Africa,0.78565
Libya,1989,LBY,Africa,Northern Africa,1.1571
Libya,1990,LBY,Africa,Northern Africa,1.1476
Libya,1991,LBY,Africa,Northern Africa,1.24355
Libya,1992,LBY,Africa,Northern Africa,1.23405
Libya,1993,LBY,Africa,Northern Africa,1.22455
Libya,1994,LBY,Africa,Northern Africa,1.2445
Libya,1995,LBY,Africa,Northern Africa,1.24735
Libya,1996,LBY,Africa,Northern Africa,1.24545
Libya,1997,LBY,Africa,Northern Africa,1.2483
Libya,1998,LBY,Africa,Northern Africa,1.24925
Libya,1999,LBY,Africa,Northern Africa,1.24925
Libya,2000,LBY,Africa,Northern Africa,1.2483
Libya,2001,LBY,Africa,Northern Africa,1.2483
Libya,2002,LBY,Africa,Northern Africa,1.42785
Libya,2003,LBY,Africa,Northern Africa,1.41645
Libya,2004,LBY,Africa,Northern Africa,1.41645
Libya,2005,LBY,Africa,Northern Africa,1.41645
Libya,2006,LBY,Africa,Northern Africa,1.349
Libya,2007,LBY,Africa,Northern Africa,1.463
Libya,2008,LBY,Africa,Northern Africa,1.463
Libya,2009,LBY,Africa,Northern Africa,1.47155
Libya,2010,LBY,Africa,Northern Africa,1.42025
Libya,2011,LBY,Africa,Northern Africa,1.46965
Libya,2012,LBY,Africa,Northern Africa,1.47155
Libya,2013,LBY,Africa,Northern Africa,1.4307
Libya,2014,LBY,Africa,Northern Africa,1.429655
Libya,2015,LBY,Africa,Northern Africa,1.429654489
Libya,2016,LBY,Africa,Northern Africa,1.429654489
Libya,2017,LBY,Africa,Northern Africa,1.429654489
Libya,2018,LBY,Africa,Northern Africa,1.429654489
Libya,2019,LBY,Africa,Northern Africa,1.429654489
Libya,2020,LBY,Africa,Northern Africa,1.429654489
Malaysia,1980,MYS,Asia Pacific,Asia Pacific,0.557819529
Malaysia,1981,MYS,Asia Pacific,Asia Pacific,0.620472704
Malaysia,1982,MYS,Asia Pacific,Asia Pacific,0.644708912
Malaysia,1983,MYS,Asia Pacific,Asia Pacific,0.626531756
Malaysia,1984,MYS,Asia Pacific,Asia Pacific,0.674230676
Malaysia,1985,MYS,Asia Pacific,Asia Pacific,0.682739132
Malaysia,1986,MYS,Asia Pacific,Asia Pacific,0.672039104
Malaysia,1987,MYS,Asia Pacific,Asia Pacific,0.664948724
Malaysia,1988,MYS,Asia Pacific,Asia Pacific,0.659663168
Malaysia,1989,MYS,Asia Pacific,Asia Pacific,0.733918784
Malaysia,1990,MYS,Asia Pacific,Asia Pacific,0.761248975
Malaysia,1991,MYS,Asia Pacific,Asia Pacific,0.874050475
Malaysia,1992,MYS,Asia Pacific,Asia Pacific,0.990074874
Malaysia,1993,MYS,Asia Pacific,Asia Pacific,1.040352114
Malaysia,1994,MYS,Asia Pacific,Asia Pacific,1.091918513
Malaysia,1995,MYS,Asia Pacific,Asia Pacific,1.033906314
