period,productId,productName,activityId,activityName,countryRegionId,countryRegionName,countryRegionTypeId,countryRegionTypeName,dataFlagId,dataFlagDescription,unitName,value,unit
1994,66,Residual fuel oil,13,Bunker,ERI,Eritrea,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",thousand barrels per day,0.09123,TBPD
1994,5,Petroleum and other liquids,2,Consumption,TZA,Tanzania,c,Country,,,thousand barrels per day,15.4,TBPD
1998,33,Hydroelectricity,7,Capacity,GUY,Guyana,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million kilowatts,0.002,MK
2000,66,Residual fuel oil,13,Bunker,IRN,Iran,c,Country,,,thousand barrels per day,40,TBPD
2000,5,Petroleum and other liquids,8,Emissions,MNG,Mongolia,c,Country,,,million metric tonnes carbon dioxide,1.2,MMTCD
2000,68,Other petroleum liquids,2,Consumption,KHM,Cambodia,c,Country,,,thousand barrels per day,0.229508196721311,TBPD
1994,54,Refined petroleum products,13,Bunker,SUR,Suriname,c,Country,,,thousand barrels per day,0,TBPD
1995,63,Jet fuel,2,Consumption,CZE,Czechia,c,Country,,,thousand barrels per day,3.884932,TBPD
1992,54,Refined petroleum products,1,Production,BRN,Brunei,c,Country,,,thousand barrels per day,7.1,TBPD
1996,2,Electricity,12,Generation,EURO,Europe,r,Region,,,billion kilowatthours,2982.1876,BKWH
1994,33,Hydroelectricity,12,Generation,KEN,Kenya,c,Country,,,quadrillion Btu,0.031329692,QBTU
1998,37,Wind,12,Generation,RWA,Rwanda,c,Country,,,quadrillion Btu,0,QBTU
1994,37,Wind,12,Generation,XKS,Kosovo,c,Country,3.0,The country does not exist during a given statistical time period,quadrillion Btu,--,QBTU
1994,38,Biomass and waste,12,Generation,PRT,Portugal,c,Country,,,quadrillion Btu,0.009635144,QBTU
2000,38,Biomass and waste,12,Generation,GEO,Georgia,c,Country,,,quadrillion Btu,0,QBTU
1998,117,Tide and wave,12,Generation,GUF,French Guiana,c,Country,,,quadrillion Btu,0,QBTU
1995,117,Tide and wave,12,Generation,VCT,Saint Vincent/Grenadines,c,Country,,,quadrillion Btu,0,QBTU
1999,116,Solar,12,Generation,GRC,Greece,c,Country,,,quadrillion Btu,0,QBTU
1997,116,Solar,12,Generation,NIU,Niue,c,Country,,,quadrillion Btu,0,QBTU
1992,117,Tide and wave,12,Generation,KAZ,Kazakhstan,c,Country,,,quadrillion Btu,0,QBTU
1998,117,Tide and wave,12,Generation,ZMB,Zambia,c,Country,,,quadrillion Btu,0,QBTU
1997,65,Distillate fuel oil,1,Production,EURA,Eurasia,r,Region,,,thousand barrels per day,1321.10055,TBPD
1993,68,Other petroleum liquids,1,Production,OEAO,OECD - Asia And Oceania,r,Region,,,thousand barrels per day,945,TBPD
1994,62,Motor gasoline,1,Production,EURO,Europe,r,Region,,,thousand barrels per day,3665.3616438356166,TBPD
1998,65,Distillate fuel oil,1,Production,OEEU,OECD - Europe,r,Region,,,thousand barrels per day,5385.424657534248,TBPD
2000,68,Other petroleum liquids,1,Production,WORL,World,r,Region,,,thousand barrels per day,13126.342648412914,TBPD
1994,56,Refinery processing gain,1,Production,OPEC,OPEC,r,Region,,,thousand barrels per day,13.6,TBPD
1992,65,Distillate fuel oil,1,Production,AFRC,Africa,r,Region,,,thousand barrels per day,610.8,TBPD
1992,2,Electricity,3,Imports,CMR,Cameroon,c,Country,,,quadrillion Btu,0,QBTU
1992,2,Electricity,3,Imports,CYP,Cyprus,c,Country,,,quadrillion Btu,0,QBTU
1992,2,Electricity,3,Imports,SYC,Seychelles,c,Country,,,quadrillion Btu,0,QBTU
1993,2,Electricity,3,Imports,BWA,Botswana,c,Country,,,quadrillion Btu,0.000542508,QBTU
1994,2,Electricity,3,Imports,ERI,Eritrea,c,Country,,,quadrillion Btu,0,QBTU
1994,2,Electricity,3,Imports,VCT,Saint Vincent/Grenadines,c,Country,,,quadrillion Btu,0,QBTU
1995,2,Electricity,3,Imports,ETH,Ethiopia,c,Country,,,quadrillion Btu,0,QBTU
1996,68,Other petroleum liquids,1,Production,TUN,Tunisia,c,Country,,,thousand barrels per day,2.5,TBPD
1999,54,Refined petroleum products,2,Consumption,PSE,Palestinian Territories,c,Country,,,thousand barrels per day,5.7,TBPD
1998,43,Vented and flared natural gas,1,Production,TJK,Tajikistan,c,Country,,,billion cubic feet,0,BCF
1998,68,Other petroleum liquids,2,Consumption,KGZ,Kyrgyzstan,c,Country,,,thousand barrels per day,3.8,TBPD
1998,67,Liquefied Petroleum Gases,2,Consumption,SHN,Saint Helena,c,Country,,,thousand barrels per day,0,TBPD
1998,57,Crude oil including lease condensate,1,Production,CYM,Cayman Islands,c,Country,,,thousand barrels per day,0,TBPD
1998,3,Gross natural gas,6,Reserves,AUT,Austria,c,Country,,,trillion cubic feet,0.858,TCF
1995,80,Fuel ethanol,2,Consumption,PYF,French Polynesia,c,Country,,,thousand barrels per day,0,TBPD
1999,66,Residual fuel oil,2,Consumption,FLK,Falkland Islands,c,Country,,,thousand barrels per day,0,TBPD
1999,26,Dry natural gas,2,Consumption,HITZ,Hawaiian Trade Zone,c,Country,3.0,The country does not exist during a given statistical time period,billion cubic feet,--,BCF
1999,26,Dry natural gas,1,Production,ZMB,Zambia,c,Country,,,billion cubic feet,0,BCF
1996,63,Jet fuel,2,Consumption,SGP,Singapore,c,Country,,,thousand barrels per day,55,TBPD
1996,62,Motor gasoline,1,Production,FRO,Faroe Islands,c,Country,,,thousand barrels per day,0,TBPD
1993,64,Kerosene,2,Consumption,TGO,Togo,c,Country,,,thousand barrels per day,0.2,TBPD
1993,68,Other petroleum liquids,1,Production,LVA,Latvia,c,Country,,,thousand barrels per day,0,TBPD
1992,59,Other liquids,1,Production,BDI,Burundi,c,Country,,,thousand barrels per day,0,TBPD
1992,62,Motor gasoline,2,Consumption,SYC,Seychelles,c,Country,,,thousand barrels per day,0.2,TBPD
1998,68,Other petroleum liquids,2,Consumption,ABW,Aruba,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",thousand barrels per day,0.01917,TBPD
1994,82,Hydroelectric pumped storage,7,Capacity,HKG,Hong Kong,c,Country,,,million kilowatts,0,MK
1996,82,Hydroelectric pumped storage,7,Capacity,LBY,Libya,c,Country,,,million kilowatts,0,MK
1996,82,Hydroelectric pumped storage,7,Capacity,SYR,Syria,c,Country,,,million kilowatts,0,MK
1992,63,Jet fuel,1,Production,BDI,Burundi,c,Country,,,thousand barrels per day,0,TBPD
1995,62,Motor gasoline,2,Consumption,OEAO,OECD - Asia And Oceania,r,Region,,,thousand barrels per day,1400.760274,TBPD
1998,26,Dry natural gas,4,Exports,OPSA,OPEC - South America,r,Region,,,quadrillion Btu,0,QBTU
1995,66,Residual fuel oil,13,Bunker,OEAO,OECD - Asia And Oceania,r,Region,,,thousand barrels per day,197.1,TBPD
1992,36,"Solar, tide, wave, fuel cell",12,Generation,GAB,Gabon,c,Country,,,billion kilowatthours,0,BKWH
1996,63,Jet fuel,1,Production,FLK,Falkland Islands,c,Country,,,thousand barrels per day,0,TBPD
1996,68,Other petroleum liquids,1,Production,GIB,Gibraltar,c,Country,,,thousand barrels per day,0,TBPD
1997,5,Petroleum and other liquids,8,Emissions,CUB,Cuba,c,Country,,,million metric tonnes carbon dioxide,32,MMTCD
1997,55,"Crude oil, NGPL, and other liquids",1,Production,BHR,Bahrain,c,Country,,,thousand barrels per day,51,TBPD
1998,3,Gross natural gas,1,Production,REU,Reunion,c,Country,,,billion cubic feet,0,BCF
1998,26,Dry natural gas,4,Exports,TWN,Taiwan,c,Country,,,billion cubic feet,0,BCF
2000,37,Wind,7,Capacity,HND,Honduras,c,Country,,,million kilowatts,0,MK
1994,67,Liquefied Petroleum Gases,2,Consumption,LAO,Laos,c,Country,,,thousand barrels per day,0.4,TBPD
1994,58,NGPL,1,Production,SGP,Singapore,c,Country,,,thousand barrels per day,0,TBPD
1993,48,Reinjected natural gas,1,Production,AFG,Afghanistan,c,Country,,,billion cubic feet,0,BCF
1993,82,Hydroelectric pumped storage,7,Capacity,SGP,Singapore,c,Country,,,million kilowatts,0,MK
1993,82,Hydroelectric pumped storage,7,Capacity,NAM,Namibia,c,Country,,,million kilowatts,0,MK
1997,64,Kerosene,2,Consumption,FLK,Falkland Islands,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",thousand barrels per day,0.02117,TBPD
1997,3,Gross natural gas,1,Production,MAC,Macau,c,Country,,,billion cubic feet,0,BCF
2000,3,Gross natural gas,6,Reserves,GLP,Guadeloupe,c,Country,,,trillion cubic feet,0,TCF
2000,26,Dry natural gas,3,Imports,ASM,American Samoa,c,Country,,,billion cubic feet,0,BCF
2000,81,Biomass-based diesel,1,Production,MDG,Madagascar,c,Country,,,thousand barrels per day,0,TBPD
2000,54,Refined petroleum products,2,Consumption,PRY,Paraguay,c,Country,,,thousand barrels per day,22.984409836065588,TBPD
1995,27,Nuclear,7,Capacity,PHL,Philippines,c,Country,,,million kilowatts,0,MK
1993,28,Fossil fuels,7,Capacity,NER,Niger,c,Country,,,million kilowatts,0.145,MK
1997,59,Other liquids,1,Production,ZMB,Zambia,c,Country,,,thousand barrels per day,0,TBPD
1997,26,Dry natural gas,4,Exports,AZE,Azerbaijan,c,Country,,,billion cubic feet,0,BCF
1997,57,Crude oil including lease condensate,1,Production,HTI,Haiti,c,Country,,,thousand barrels per day,0,TBPD
1997,65,Distillate fuel oil,2,Consumption,HND,Honduras,c,Country,,,thousand barrels per day,11,TBPD
1993,27,Nuclear,7,Capacity,BRN,Brunei,c,Country,,,million kilowatts,0,MK
1998,27,Nuclear,7,Capacity,MAC,Macau,c,Country,,,million kilowatts,0,MK
1997,2,Electricity,7,Capacity,FRO,Faroe Islands,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million kilowatts,0.086,MK
2000,54,Refined petroleum products,2,Consumption,MDV,Maldives,c,Country,,,thousand barrels per day,4.643524590163931,TBPD
2000,67,Liquefied Petroleum Gases,1,Production,KWT,Kuwait,c,Country,,,thousand barrels per day,3.75582662295082,TBPD
2000,54,Refined petroleum products,1,Production,KAZ,Kazakhstan,c,Country,,,thousand barrels per day,133.19058360655734,TBPD
1993,28,Fossil fuels,7,Capacity,GEO,Georgia,c,Country,,,million kilowatts,1.642,MK
1993,26,Dry natural gas,1,Production,MDA,Moldova,c,Country,,,billion cubic feet,0,BCF
1993,68,Other petroleum liquids,2,Consumption,KNA,Saint Kitts and Nevis,c,Country,,,thousand barrels per day,0,TBPD
1992,66,Residual fuel oil,13,Bunker,CMR,Cameroon,c,Country,,,thousand barrels per day,0,TBPD
1994,28,Fossil fuels,7,Capacity,MRT,Mauritania,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million kilowatts,0.044,MK
1997,26,Dry natural gas,1,Production,GRC,Greece,c,Country,,,billion cubic feet,1.306655,BCF
1997,67,Liquefied Petroleum Gases,2,Consumption,CYP,Cyprus,c,Country,,,thousand barrels per day,1.6,TBPD
1998,26,Dry natural gas,3,Imports,ABW,Aruba,c,Country,,,quadrillion Btu,0,QBTU
1996,80,Fuel ethanol,2,Consumption,IDN,Indonesia,c,Country,,,quadrillion Btu,0,QBTU
2000,81,Biomass-based diesel,2,Consumption,BTN,Bhutan,c,Country,,,quadrillion Btu,0,QBTU
1997,117,Tide and wave,12,Generation,EGY,Egypt,c,Country,,,quadrillion Btu,0,QBTU
1996,33,Hydroelectricity,7,Capacity,FIN,Finland,c,Country,,,million kilowatts,2.785,MK
1997,33,Hydroelectricity,7,Capacity,CAN,Canada,c,Country,,,million kilowatts,66.646,MK
1995,2,Electricity,3,Imports,KEN,Kenya,c,Country,,,quadrillion Btu,0.00058004,QBTU
1995,2,Electricity,3,Imports,LVA,Latvia,c,Country,,,quadrillion Btu,0.0090418,QBTU
1996,2,Electricity,3,Imports,CAF,Central African Republic,c,Country,,,quadrillion Btu,0,QBTU
1997,2,Electricity,3,Imports,DDR,"Germany, East",c,Country,3.0,The country does not exist during a given statistical time period,quadrillion Btu,--,QBTU
1998,2,Electricity,3,Imports,SLV,El Salvador,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",quadrillion Btu,0.000208132,QBTU
1998,2,Electricity,3,Imports,SGP,Singapore,c,Country,,,quadrillion Btu,0,QBTU
1998,2,Electricity,3,Imports,NAM,Namibia,c,Country,,,quadrillion Btu,0.002054024,QBTU
2000,2,Electricity,3,Imports,IRN,Iran,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",quadrillion Btu,0.000470856,QBTU
1997,4413,Natural gas,2,Consumption,BLZ,Belize,c,Country,,,quadrillion Btu,0,QBTU
1996,37,Wind,7,Capacity,NOR,Norway,c,Country,1.0,Data are unavailable (permanently),million kilowatts,NA,MK
1996,80,Fuel ethanol,2,Consumption,IDN,Indonesia,c,Country,,,million metric tons of oil equivalent,0,MTOE
1996,80,Fuel ethanol,2,Consumption,IDN,Indonesia,c,Country,,,terajoules,0,TJ
1996,7,Coal,2,Consumption,IND,India,c,Country,,,million metric tons of oil equivalent,126.73160473619775,MTOE
1996,7,Coal,2,Consumption,IND,India,c,Country,,,terajoules,5305998.829434672,TJ
1996,58,NGPL,1,Production,IRN,Iran,c,Country,,,million metric tons of oil equivalent,2.396,MTOE
1996,58,NGPL,1,Production,IRN,Iran,c,Country,,,terajoules,100230.311,TJ
1996,21,Metallurgical coke,1,Production,ISR,Israel,c,Country,,,million metric tons of oil equivalent,0,MTOE
1996,21,Metallurgical coke,1,Production,ISR,Israel,c,Country,,,terajoules,0,TJ
1996,57,Crude oil including lease condensate,1,Production,ITA,Italy,c,Country,,,million metric tons of oil equivalent,5.75,MTOE
1996,57,Crude oil including lease condensate,1,Production,ITA,Italy,c,Country,,,terajoules,240552.745,TJ
1996,21,Metallurgical coke,4,Exports,CIV,Cote d'Ivoire,c,Country,,,million metric tons of oil equivalent,0,MTOE
1996,21,Metallurgical coke,4,Exports,CIV,Cote d'Ivoire,c,Country,,,terajoules,0,TJ
1996,21,Metallurgical coke,1,Production,IRQ,Iraq,c,Country,,,million metric tons of oil equivalent,0,MTOE
1996,21,Metallurgical coke,1,Production,IRQ,Iraq,c,Country,,,terajoules,0,TJ
1996,7,Coal,4,Exports,KAZ,Kazakhstan,c,Country,,,million metric tons of oil equivalent,14.723728684309597,MTOE
1996,7,Coal,4,Exports,KAZ,Kazakhstan,c,Country,,,terajoules,616453.0728264834,TJ
1996,21,Metallurgical coke,2,Consumption,LAO,Laos,c,Country,,,million metric tons of oil equivalent,0,MTOE
1996,21,Metallurgical coke,2,Consumption,LAO,Laos,c,Country,,,terajoules,0,TJ
1996,7,Coal,3,Imports,LUX,Luxembourg,c,Country,,,million metric tons of oil equivalent,0.15069539016425415,MTOE
1996,7,Coal,3,Imports,LUX,Luxembourg,c,Country,,,terajoules,6309.314598178924,TJ
1996,65,Distillate fuel oil,2,Consumption,MKD,North Macedonia,c,Country,,,million metric tons of oil equivalent,0.3384626884782885,MTOE
1996,65,Distillate fuel oil,2,Consumption,MKD,North Macedonia,c,Country,,,terajoules,14170.755847457216,TJ
1996,21,Metallurgical coke,2,Consumption,MAR,Morocco,c,Country,,,million metric tons of oil equivalent,0,MTOE
1996,21,Metallurgical coke,2,Consumption,MAR,Morocco,c,Country,,,terajoules,0,TJ
1996,21,Metallurgical coke,1,Production,MRT,Mauritania,c,Country,,,million metric tons of oil equivalent,0,MTOE
1996,21,Metallurgical coke,1,Production,MRT,Mauritania,c,Country,,,terajoules,0,TJ
1996,67,Liquefied Petroleum Gases,2,Consumption,NIU,Niue,c,Country,,,million metric tons of oil equivalent,0,MTOE
1996,67,Liquefied Petroleum Gases,2,Consumption,NIU,Niue,c,Country,,,terajoules,0,TJ
1996,65,Distillate fuel oil,2,Consumption,ROU,Romania,c,Country,,,million metric tons of oil equivalent,3.814420774914045,MTOE
1996,65,Distillate fuel oil,2,Consumption,ROU,Romania,c,Country,,,terajoules,159702.16907451785,TJ
1996,7,Coal,3,Imports,PRI,Puerto Rico,c,Country,,,million metric tons of oil equivalent,0.11027324045643776,MTOE
1996,7,Coal,3,Imports,PRI,Puerto Rico,c,Country,,,terajoules,4616.920033465849,TJ
1996,7,Coal,4,Exports,SPM,Saint Pierre and Miquelon,c,Country,,,million metric tons of oil equivalent,0,MTOE
1998,79,Biofuels,1,Production,BGD,Bangladesh,c,Country,,,thousand barrels per day,0,TBPD
1995,79,Biofuels,1,Production,EURA,Eurasia,r,Region,,,thousand barrels per day,0,TBPD
1997,4415,Petroleum and other liquids,2,Consumption,SPM,Saint Pierre and Miquelon,c,Country,,,quadrillion Btu,0.0006378375,QBTU
1995,4413,Natural gas,2,Consumption,LCA,Saint Lucia,c,Country,,,quadrillion Btu,0,QBTU
1997,4419,"Nuclear, renewables, and other",2,Consumption,CHL,Chile,c,Country,,,quadrillion Btu,0.2104676412887779,QBTU
1997,4411,Coal,2,Consumption,NAM,Namibia,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",quadrillion Btu,0.0002589704811546938,QBTU
1999,4413,Natural gas,2,Consumption,OEAO,OECD - Asia And Oceania,r,Region,,,quadrillion Btu,4.77051745184,QBTU
1993,4411,Coal,2,Consumption,WAK,Wake Island,c,Country,,,quadrillion Btu,0,QBTU
1997,4419,"Nuclear, renewables, and other",2,Consumption,MLI,Mali,c,Country,,,quadrillion Btu,0.002318351,QBTU
1996,7,Coal,4,Exports,SPM,Saint Pierre and Miquelon,c,Country,,,terajoules,0,TJ
1996,5,Petroleum and other liquids,2,Consumption,SEN,Senegal,c,Country,,,million metric tons of oil equivalent,1.3444155790289443,MTOE
1996,5,Petroleum and other liquids,2,Consumption,SEN,Senegal,c,Country,,,terajoules,56287.991487602594,TJ
1996,63,Jet fuel,2,Consumption,SGP,Singapore,c,Country,,,million metric tons of oil equivalent,2.87620653728331,MTOE
1996,63,Jet fuel,2,Consumption,SGP,Singapore,c,Country,,,terajoules,120421.0153560742,TJ
1996,54,Refined petroleum products,2,Consumption,SOM,Somalia,c,Country,,,million metric tons of oil equivalent,0.20445899186285782,MTOE
1996,54,Refined petroleum products,2,Consumption,SOM,Somalia,c,Country,,,terajoules,8560.289075088573,TJ
1996,54,Refined petroleum products,2,Consumption,SDN,Sudan,c,Country,,,million metric tons of oil equivalent,1.4038793161071121,MTOE
1996,54,Refined petroleum products,2,Consumption,SDN,Sudan,c,Country,,,terajoules,58777.61923268907,TJ
1996,21,Metallurgical coke,2,Consumption,TJK,Tajikistan,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million metric tons of oil equivalent,0.0011344404921848818,MTOE
1996,21,Metallurgical coke,2,Consumption,TJK,Tajikistan,c,Country,,,terajoules,47.49675454773912,TJ
1996,26,Dry natural gas,1,Production,TLS,Timor-Leste ,c,Country,3.0,The country does not exist during a given statistical time period,million metric tons of oil equivalent,--,MTOE
1996,26,Dry natural gas,1,Production,TLS,Timor-Leste ,c,Country,3.0,The country does not exist during a given statistical time period,terajoules,--,TJ
1996,57,Crude oil including lease condensate,1,Production,TKM,Turkmenistan,c,Country,,,million metric tons of oil equivalent,4.136,MTOE
1996,57,Crude oil including lease condensate,1,Production,TKM,Turkmenistan,c,Country,,,terajoules,173029.168,TJ
1996,7,Coal,3,Imports,UGA,Uganda,c,Country,,,million metric tons of oil equivalent,0,MTOE
1996,7,Coal,3,Imports,UGA,Uganda,c,Country,,,terajoules,0,TJ
1996,66,Residual fuel oil,2,Consumption,VEN,Venezuela,c,Country,,,million metric tons of oil equivalent,3.421131696309476,MTOE
1996,66,Residual fuel oil,2,Consumption,VEN,Venezuela,c,Country,,,terajoules,143235.94192424137,TJ
1996,7,Coal,1,Production,VGB,British Virgin Islands,c,Country,,,million metric tons of oil equivalent,0,MTOE
1996,7,Coal,1,Production,VGB,British Virgin Islands,c,Country,,,terajoules,0,TJ
1996,21,Metallurgical coke,4,Exports,VNM,Vietnam,c,Country,,,million metric tons of oil equivalent,0,MTOE
1996,21,Metallurgical coke,4,Exports,VNM,Vietnam,c,Country,,,terajoules,0,TJ
1996,63,Jet fuel,2,Consumption,NAM,Namibia,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million metric tons of oil equivalent,0.0156883992942726,MTOE
1996,63,Jet fuel,2,Consumption,NAM,Namibia,c,Country,,,terajoules,656.8419019422229,TJ
1998,4419,"Nuclear, renewables, and other",2,Consumption,MDV,Maldives,c,Country,,,quadrillion Btu,0,QBTU
1999,4419,"Nuclear, renewables, and other",2,Consumption,SEN,Senegal,c,Country,,,quadrillion Btu,0.0005113,QBTU
