country,country_code_a3,year,sector,region_name,subregion_name,unit,value,source,type
Republic of Moldova,MDA,2005,Residential,Europe,Eastern Europe,PJ,33.8,iea,final_energy
Republic of Moldova,MDA,2006,Industry and services,Europe,Eastern Europe,PJ,26.01,iea,final_energy
Republic of Moldova,MDA,2006,Passenger transport,Europe,Eastern Europe,PJ,16.58,iea,final_energy
Republic of Moldova,MDA,2006,Residential,Europe,Eastern Europe,PJ,34.86,iea,final_energy
Republic of Moldova,MDA,2007,Industry and services,Europe,Eastern Europe,PJ,23.2,iea,final_energy
Republic of Moldova,MDA,2007,Passenger transport,Europe,Eastern Europe,PJ,18.29,iea,final_energy
Republic of Moldova,MDA,2007,Residential,Europe,Eastern Europe,PJ,29.33,iea,final_energy
Republic of Moldova,MDA,2008,Industry and services,Europe,Eastern Europe,PJ,23.41,iea,final_energy
Republic of Moldova,MDA,2008,Passenger transport,Europe,Eastern Europe,PJ,22.13,iea,final_energy
Republic of Moldova,MDA,2008,Residential,Europe,Eastern Europe,PJ,26.73,iea,final_energy
Republic of Moldova,MDA,2009,Industry and services,Europe,Eastern Europe,PJ,20.67,iea,final_energy
Republic of Moldova,MDA,2009,Passenger transport,Europe,Eastern Europe,PJ,20.92,iea,final_energy
Republic of Moldova,MDA,2009,Residential,Europe,Eastern Europe,PJ,27.63,iea,final_energy
Republic of Moldova,MDA,2010,Industry and services,Europe,Eastern Europe,PJ,23.31,iea,final_energy
Republic of Moldova,MDA,2010,Passenger transport,Europe,Eastern Europe,PJ,23.96,iea,final_energy
Republic of Moldova,MDA,2010,Residential,Europe,Eastern Europe,PJ,46.57,iea,final_energy
Republic of Moldova,MDA,2011,Industry and services,Europe,Eastern Europe,PJ,23.33,iea,final_energy
Republic of Moldova,MDA,2011,Passenger transport,Europe,Eastern Europe,PJ,25.52,iea,final_energy
Republic of Moldova,MDA,2011,Residential,Europe,Eastern Europe,PJ,47.6,iea,final_energy
Republic of Moldova,MDA,2012,Industry and services,Europe,Eastern Europe,PJ,23.52,iea,final_energy
Republic of Moldova,MDA,2012,Passenger transport,Europe,Eastern Europe,PJ,22.37,iea,final_energy
Republic of Moldova,MDA,2012,Residential,Europe,Eastern Europe,PJ,48.36,iea,final_energy
Republic of Moldova,MDA,2013,Industry and services,Europe,Eastern Europe,PJ,23.95,iea,final_energy
Republic of Moldova,MDA,2013,Passenger transport,Europe,Eastern Europe,PJ,23.58,iea,final_energy
Republic of Moldova,MDA,2013,Residential,Europe,Eastern Europe,PJ,48.02,iea,final_energy
Republic of Moldova,MDA,2014,Industry and services,Europe,Eastern Europe,PJ,22.08,iea,final_energy
Republic of Moldova,MDA,2014,Passenger transport,Europe,Eastern Europe,PJ,24.43,iea,final_energy
Republic of Moldova,MDA,2014,Residential,Europe,Eastern Europe,PJ,48.97,iea,final_energy
Republic of Moldova,MDA,2015,Industry and services,Europe,Eastern Europe,PJ,22.01,iea,final_energy
Republic of Moldova,MDA,2015,Passenger transport,Europe,Eastern Europe,PJ,26.73,iea,final_energy
Republic of Moldova,MDA,2015,Residential,Europe,Eastern Europe,PJ,49.34,iea,final_energy
Republic of Moldova,MDA,2016,Industry and services,Europe,Eastern Europe,PJ,22.48,iea,final_energy
Republic of Moldova,MDA,2016,Passenger transport,Europe,Eastern Europe,PJ,28.14,iea,final_energy
Republic of Moldova,MDA,2016,Residential,Europe,Eastern Europe,PJ,51.68000000000001,iea,final_energy
Republic of Moldova,MDA,2017,Industry and services,Europe,Eastern Europe,PJ,24.189999999999998,iea,final_energy
Republic of Moldova,MDA,2017,Passenger transport,Europe,Eastern Europe,PJ,28.23,iea,final_energy
Republic of Moldova,MDA,2017,Residential,Europe,Eastern Europe,PJ,55.19,iea,final_energy
Republic of Moldova,MDA,2018,Industry and services,Europe,Eastern Europe,PJ,25.75,iea,final_energy
Republic of Moldova,MDA,2018,Passenger transport,Europe,Eastern Europe,PJ,29.04,iea,final_energy
Republic of Moldova,MDA,2018,Residential,Europe,Eastern Europe,PJ,56.5,iea,final_energy
Republic of Moldova,MDA,2019,Industry and services,Europe,Eastern Europe,PJ,25.73,iea,final_energy
Republic of Moldova,MDA,2019,Passenger transport,Europe,Eastern Europe,PJ,29.79,iea,final_energy
Republic of Moldova,MDA,2019,Residential,Europe,Eastern Europe,PJ,51.38999999999999,iea,final_energy
Republic of Moldova,MDA,2020,Industry and services,Europe,Eastern Europe,PJ,24.77,iea,final_energy
Republic of Moldova,MDA,2020,Passenger transport,Europe,Eastern Europe,PJ,27.81,iea,final_energy
Republic of Moldova,MDA,2020,Residential,Europe,Eastern Europe,PJ,52.260000000000005,iea,final_energy
Romania,ROU,2000,Industry and services,Europe,Eastern Europe,PJ,490.51,iea,final_energy
Romania,ROU,2000,Passenger transport,Europe,Eastern Europe,PJ,132.52,iea,final_energy
Romania,ROU,2000,Residential,Europe,Eastern Europe,PJ,352.02,iea,final_energy
Romania,ROU,2001,Industry and services,Europe,Eastern Europe,PJ,542.72,iea,final_energy
Romania,ROU,2001,Passenger transport,Europe,Eastern Europe,PJ,162.86,iea,final_energy
Romania,ROU,2001,Residential,Europe,Eastern Europe,PJ,304.7,iea,final_energy
Romania,ROU,2002,Industry and services,Europe,Eastern Europe,PJ,557.65,iea,final_energy
Romania,ROU,2002,Passenger transport,Europe,Eastern Europe,PJ,167.34,iea,final_energy
Romania,ROU,2002,Residential,Europe,Eastern Europe,PJ,302.16,iea,final_energy
Romania,ROU,2003,Industry and services,Europe,Eastern Europe,PJ,555.68,iea,final_energy
Romania,ROU,2003,Passenger transport,Europe,Eastern Europe,PJ,175.69,iea,final_energy
Romania,ROU,2003,Residential,Europe,Eastern Europe,PJ,327.35,iea,final_energy
Romania,ROU,2004,Industry and services,Europe,Eastern Europe,PJ,557.0699999999999,iea,final_energy
Romania,ROU,2004,Passenger transport,Europe,Eastern Europe,PJ,181.85,iea,final_energy
Romania,ROU,2004,Residential,Europe,Eastern Europe,PJ,333.46,iea,final_energy
Romania,ROU,2005,Industry and services,Europe,Eastern Europe,PJ,554.49,iea,final_energy
Romania,ROU,2005,Passenger transport,Europe,Eastern Europe,PJ,169.72,iea,final_energy
Romania,ROU,2005,Residential,Europe,Eastern Europe,PJ,334.51,iea,final_energy
Romania,ROU,2006,Industry and services,Europe,Eastern Europe,PJ,562.71,iea,final_energy
Romania,ROU,2006,Passenger transport,Europe,Eastern Europe,PJ,175.26,iea,final_energy
Romania,ROU,2006,Residential,Europe,Eastern Europe,PJ,328.7,iea,final_energy
Romania,ROU,2007,Industry and services,Europe,Eastern Europe,PJ,519.9,iea,final_energy
Romania,ROU,2007,Passenger transport,Europe,Eastern Europe,PJ,187.46,iea,final_energy
Romania,ROU,2007,Residential,Europe,Eastern Europe,PJ,314.57,iea,final_energy
Romania,ROU,2008,Industry and services,Europe,Eastern Europe,PJ,494.62,iea,final_energy
Romania,ROU,2008,Passenger transport,Europe,Eastern Europe,PJ,210.9,iea,final_energy
Romania,ROU,2008,Residential,Europe,Eastern Europe,PJ,337.62,iea,final_energy
Romania,ROU,2009,Industry and services,Europe,Eastern Europe,PJ,387.83,iea,final_energy
Romania,ROU,2009,Passenger transport,Europe,Eastern Europe,PJ,213.59,iea,final_energy
Romania,ROU,2009,Residential,Europe,Eastern Europe,PJ,335.57,iea,final_energy
Romania,ROU,2010,Industry and services,Europe,Eastern Europe,PJ,406.77,iea,final_energy
Romania,ROU,2010,Passenger transport,Europe,Eastern Europe,PJ,197.99,iea,final_energy
Romania,ROU,2010,Residential,Europe,Eastern Europe,PJ,339.21,iea,final_energy
Romania,ROU,2011,Industry and services,Europe,Eastern Europe,PJ,411.44,iea,final_energy
Romania,ROU,2011,Passenger transport,Europe,Eastern Europe,PJ,205.25,iea,final_energy
Romania,ROU,2011,Residential,Europe,Eastern Europe,PJ,329.06,iea,final_energy
Romania,ROU,2012,Industry and services,Europe,Eastern Europe,PJ,400.34,iea,final_energy
Romania,ROU,2012,Passenger transport,Europe,Eastern Europe,PJ,223.88,iea,final_energy
Romania,ROU,2012,Residential,Europe,Eastern Europe,PJ,337.48,iea,final_energy
Romania,ROU,2013,Industry and services,Europe,Eastern Europe,PJ,380.47999999999996,iea,final_energy
Romania,ROU,2013,Passenger transport,Europe,Eastern Europe,PJ,217.61,iea,final_energy
Romania,ROU,2013,Residential,Europe,Eastern Europe,PJ,323.3,iea,final_energy
Romania,ROU,2014,Industry and services,Europe,Eastern Europe,PJ,386.24,iea,final_energy
Romania,ROU,2014,Passenger transport,Europe,Eastern Europe,PJ,220.87,iea,final_energy
Romania,ROU,2014,Residential,Europe,Eastern Europe,PJ,310.22,iea,final_energy
Romania,ROU,2015,Industry and services,Europe,Eastern Europe,PJ,380.58000000000004,iea,final_energy
Romania,ROU,2015,Passenger transport,Europe,Eastern Europe,PJ,223.91,iea,final_energy
Romania,ROU,2015,Residential,Europe,Eastern Europe,PJ,318.67,iea,final_energy
Romania,ROU,2016,Industry and services,Europe,Eastern Europe,PJ,379.53000000000003,iea,final_energy
Romania,ROU,2016,Passenger transport,Europe,Eastern Europe,PJ,240.7,iea,final_energy
Romania,ROU,2016,Residential,Europe,Eastern Europe,PJ,311.57,iea,final_energy
Romania,ROU,2017,Industry and services,Europe,Eastern Europe,PJ,384.9,iea,final_energy
Romania,ROU,2017,Passenger transport,Europe,Eastern Europe,PJ,257.94,iea,final_energy
Romania,ROU,2017,Residential,Europe,Eastern Europe,PJ,323.47,iea,final_energy
Romania,ROU,2018,Industry and services,Europe,Eastern Europe,PJ,399.79,iea,final_energy
Romania,ROU,2018,Passenger transport,Europe,Eastern Europe,PJ,264.4,iea,final_energy
Romania,ROU,2018,Residential,Europe,Eastern Europe,PJ,339.72,iea,final_energy
Romania,ROU,2019,Industry and services,Europe,Eastern Europe,PJ,396.67,iea,final_energy
Romania,ROU,2019,Passenger transport,Europe,Eastern Europe,PJ,275.62,iea,final_energy
Romania,ROU,2019,Residential,Europe,Eastern Europe,PJ,353.66999999999996,iea,final_energy
Romania,ROU,2020,Industry and services,Europe,Eastern Europe,PJ,377.96000000000004,iea,final_energy
Romania,ROU,2020,Passenger transport,Europe,Eastern Europe,PJ,270.85,iea,final_energy
Romania,ROU,2020,Residential,Europe,Eastern Europe,PJ,356.35,iea,final_energy
Serbia,SRB,2000,Industry and services,Europe,Southern Europe,PJ,98.52,iea,final_energy
Serbia,SRB,2000,Passenger transport,Europe,Southern Europe,PJ,33.1,iea,final_energy
Serbia,SRB,2000,Residential,Europe,Southern Europe,PJ,130.93,iea,final_energy
Serbia,SRB,2001,Industry and services,Europe,Southern Europe,PJ,114.05,iea,final_energy
Serbia,SRB,2001,Passenger transport,Europe,Southern Europe,PJ,51.58,iea,final_energy
Serbia,SRB,2001,Residential,Europe,Southern Europe,PJ,132.26,iea,final_energy
Serbia,SRB,2002,Industry and services,Europe,Southern Europe,PJ,120.44,iea,final_energy
Serbia,SRB,2002,Passenger transport,Europe,Southern Europe,PJ,62.53,iea,final_energy
Serbia,SRB,2002,Residential,Europe,Southern Europe,PJ,134.36,iea,final_energy
Serbia,SRB,2003,Industry and services,Europe,Southern Europe,PJ,132.78,iea,final_energy
Serbia,SRB,2003,Passenger transport,Europe,Southern Europe,PJ,68.43,iea,final_energy
Serbia,SRB,2003,Residential,Europe,Southern Europe,PJ,136.15,iea,final_energy
Serbia,SRB,2004,Industry and services,Europe,Southern Europe,PJ,170.07,iea,final_energy
Serbia,SRB,2004,Passenger transport,Europe,Southern Europe,PJ,88.35,iea,final_energy
Serbia,SRB,2004,Residential,Europe,Southern Europe,PJ,130.67,iea,final_energy
Serbia,SRB,2005,Industry and services,Europe,Southern Europe,PJ,171.63,iea,final_energy
Serbia,SRB,2005,Passenger transport,Europe,Southern Europe,PJ,92.34,iea,final_energy
Serbia,SRB,2005,Residential,Europe,Southern Europe,PJ,129.63,iea,final_energy
Serbia,SRB,2006,Industry and services,Europe,Southern Europe,PJ,181.31,iea,final_energy
Serbia,SRB,2006,Passenger transport,Europe,Southern Europe,PJ,99.78,iea,final_energy
Serbia,SRB,2006,Residential,Europe,Southern Europe,PJ,118.18,iea,final_energy
Serbia,SRB,2007,Industry and services,Europe,Southern Europe,PJ,199.9,iea,final_energy
Serbia,SRB,2007,Passenger transport,Europe,Southern Europe,PJ,76.89,iea,final_energy
Serbia,SRB,2007,Residential,Europe,Southern Europe,PJ,135.37,iea,final_energy
Serbia,SRB,2008,Industry and services,Europe,Southern Europe,PJ,177.37,iea,final_energy
Serbia,SRB,2008,Passenger transport,Europe,Southern Europe,PJ,98.02,iea,final_energy
Serbia,SRB,2008,Residential,Europe,Southern Europe,PJ,121.26,iea,final_energy
Serbia,SRB,2009,Industry and services,Europe,Southern Europe,PJ,133.53,iea,final_energy
Serbia,SRB,2009,Passenger transport,Europe,Southern Europe,PJ,93.6,iea,final_energy
Serbia,SRB,2009,Residential,Europe,Southern Europe,PJ,127.42,iea,final_energy
Serbia,SRB,2010,Industry and services,Europe,Southern Europe,PJ,154.36,iea,final_energy
Serbia,SRB,2010,Passenger transport,Europe,Southern Europe,PJ,92.91,iea,final_energy
Serbia,SRB,2010,Residential,Europe,Southern Europe,PJ,136.42,iea,final_energy
Serbia,SRB,2011,Industry and services,Europe,Southern Europe,PJ,170.31,iea,final_energy
Serbia,SRB,2011,Passenger transport,Europe,Southern Europe,PJ,85.07,iea,final_energy
Serbia,SRB,2011,Residential,Europe,Southern Europe,PJ,135.36,iea,final_energy
Serbia,SRB,2012,Industry and services,Europe,Southern Europe,PJ,150.2,iea,final_energy
Serbia,SRB,2012,Passenger transport,Europe,Southern Europe,PJ,75.26,iea,final_energy
Serbia,SRB,2012,Residential,Europe,Southern Europe,PJ,133.60999999999999,iea,final_energy
Serbia,SRB,2013,Industry and services,Europe,Southern Europe,PJ,149.01999999999998,iea,final_energy
Serbia,SRB,2013,Passenger transport,Europe,Southern Europe,PJ,82.22,iea,final_energy
Serbia,SRB,2013,Residential,Europe,Southern Europe,PJ,121.49000000000001,iea,final_energy
Serbia,SRB,2014,Industry and services,Europe,Southern Europe,PJ,129.54,iea,final_energy
Serbia,SRB,2014,Passenger transport,Europe,Southern Europe,PJ,85.09,iea,final_energy
Serbia,SRB,2014,Residential,Europe,Southern Europe,PJ,116.41,iea,final_energy
Serbia,SRB,2015,Industry and services,Europe,Southern Europe,PJ,144.23,iea,final_energy
Serbia,SRB,2015,Passenger transport,Europe,Southern Europe,PJ,82.76,iea,final_energy
Serbia,SRB,2015,Residential,Europe,Southern Europe,PJ,120.47000000000001,iea,final_energy
Serbia,SRB,2016,Industry and services,Europe,Southern Europe,PJ,154.02,iea,final_energy
Serbia,SRB,2016,Passenger transport,Europe,Southern Europe,PJ,84.57,iea,final_energy
Serbia,SRB,2016,Residential,Europe,Southern Europe,PJ,124.66,iea,final_energy
Serbia,SRB,2017,Industry and services,Europe,Southern Europe,PJ,161.26,iea,final_energy
Serbia,SRB,2017,Passenger transport,Europe,Southern Europe,PJ,88.06,iea,final_energy
Serbia,SRB,2017,Residential,Europe,Southern Europe,PJ,120.62,iea,final_energy
Serbia,SRB,2018,Industry and services,Europe,Southern Europe,PJ,167.61,iea,final_energy
Serbia,SRB,2018,Passenger transport,Europe,Southern Europe,PJ,89.05,iea,final_energy
Serbia,SRB,2018,Residential,Europe,Southern Europe,PJ,120.19000000000001,iea,final_energy
Serbia,SRB,2019,Industry and services,Europe,Southern Europe,PJ,161.31,iea,final_energy
Serbia,SRB,2019,Passenger transport,Europe,Southern Europe,PJ,96.16,iea,final_energy
Serbia,SRB,2019,Residential,Europe,Southern Europe,PJ,120.21,iea,final_energy
Serbia,SRB,2020,Industry and services,Europe,Southern Europe,PJ,145.35,iea,final_energy
Serbia,SRB,2020,Passenger transport,Europe,Southern Europe,PJ,91.59,iea,final_energy
Serbia,SRB,2020,Residential,Europe,Southern Europe,PJ,146.94,iea,final_energy
Slovenia,SVN,2000,Freight transport,Europe,Southern Europe,PJ,10.889999999999999,iea,final_energy
Slovenia,SVN,2000,Industry and services,Europe,Southern Europe,PJ,85.31,iea,final_energy
Slovenia,SVN,2000,Passenger transport,Europe,Southern Europe,PJ,30.17,iea,final_energy
Slovenia,SVN,2000,Residential,Europe,Southern Europe,PJ,54.97,iea,final_energy
Slovenia,SVN,2001,Freight transport,Europe,Southern Europe,PJ,12.39,iea,final_energy
Slovenia,SVN,2001,Industry and services,Europe,Southern Europe,PJ,89.57,iea,final_energy
Slovenia,SVN,2001,Passenger transport,Europe,Southern Europe,PJ,31.44,iea,final_energy
Slovenia,SVN,2001,Residential,Europe,Southern Europe,PJ,54.78,iea,final_energy
Slovenia,SVN,2002,Freight transport,Europe,Southern Europe,PJ,13.91,iea,final_energy
Slovenia,SVN,2002,Industry and services,Europe,Southern Europe,PJ,86.3,iea,final_energy
Slovenia,SVN,2002,Passenger transport,Europe,Southern Europe,PJ,32.78,iea,final_energy
Slovenia,SVN,2002,Residential,Europe,Southern Europe,PJ,55.529999999999994,iea,final_energy
Slovenia,SVN,2003,Freight transport,Europe,Southern Europe,PJ,14.129999999999999,iea,final_energy
Slovenia,SVN,2003,Industry and services,Europe,Southern Europe,PJ,87.53,iea,final_energy
Slovenia,SVN,2003,Passenger transport,Europe,Southern Europe,PJ,33.56,iea,final_energy
Slovenia,SVN,2003,Residential,Europe,Southern Europe,PJ,55.11,iea,final_energy
Slovenia,SVN,2004,Freight transport,Europe,Southern Europe,PJ,15.21,iea,final_energy
Slovenia,SVN,2004,Industry and services,Europe,Southern Europe,PJ,90.48,iea,final_energy
Slovenia,SVN,2004,Passenger transport,Europe,Southern Europe,PJ,36.459999999999994,iea,final_energy
Slovenia,SVN,2004,Residential,Europe,Southern Europe,PJ,53.96,iea,final_energy
Slovenia,SVN,2005,Freight transport,Europe,Southern Europe,PJ,16.12,iea,final_energy
Slovenia,SVN,2005,Industry and services,Europe,Southern Europe,PJ,92.13,iea,final_energy
Slovenia,SVN,2005,Passenger transport,Europe,Southern Europe,PJ,38.120000000000005,iea,final_energy
Slovenia,SVN,2005,Residential,Europe,Southern Europe,PJ,54.48,iea,final_energy
Slovenia,SVN,2006,Freight transport,Europe,Southern Europe,PJ,18.68,iea,final_energy
Slovenia,SVN,2006,Industry and services,Europe,Southern Europe,PJ,93.12,iea,final_energy
Slovenia,SVN,2006,Passenger transport,Europe,Southern Europe,PJ,40.24,iea,final_energy
Slovenia,SVN,2006,Residential,Europe,Southern Europe,PJ,53.51,iea,final_energy
Slovenia,SVN,2007,Freight transport,Europe,Southern Europe,PJ,19.85,iea,final_energy
Slovenia,SVN,2007,Industry and services,Europe,Southern Europe,PJ,86.32000000000001,iea,final_energy
Slovenia,SVN,2007,Passenger transport,Europe,Southern Europe,PJ,42.739999999999995,iea,final_energy
Slovenia,SVN,2007,Residential,Europe,Southern Europe,PJ,56.13999999999999,iea,final_energy
Slovenia,SVN,2008,Freight transport,Europe,Southern Europe,PJ,19.12,iea,final_energy
Slovenia,SVN,2008,Industry and services,Europe,Southern Europe,PJ,86.5,iea,final_energy
Slovenia,SVN,2008,Passenger transport,Europe,Southern Europe,PJ,44.67,iea,final_energy
Slovenia,SVN,2008,Residential,Europe,Southern Europe,PJ,56.73,iea,final_energy
Slovenia,SVN,2009,Freight transport,Europe,Southern Europe,PJ,21.43,iea,final_energy
Slovenia,SVN,2009,Industry and services,Europe,Southern Europe,PJ,74.78,iea,final_energy
Slovenia,SVN,2009,Passenger transport,Europe,Southern Europe,PJ,46.08,iea,final_energy
Slovenia,SVN,2009,Residential,Europe,Southern Europe,PJ,55.17,iea,final_energy
Slovenia,SVN,2010,Freight transport,Europe,Southern Europe,PJ,20.7,iea,final_energy
Slovenia,SVN,2010,Industry and services,Europe,Southern Europe,PJ,79.03,iea,final_energy
Slovenia,SVN,2010,Passenger transport,Europe,Southern Europe,PJ,46.17,iea,final_energy
Slovenia,SVN,2010,Residential,Europe,Southern Europe,PJ,52.49,iea,final_energy
Slovenia,SVN,2011,Freight transport,Europe,Southern Europe,PJ,20.07,iea,final_energy
Slovenia,SVN,2011,Industry and services,Europe,Southern Europe,PJ,77.11,iea,final_energy
Slovenia,SVN,2011,Passenger transport,Europe,Southern Europe,PJ,46.06,iea,final_energy
Slovenia,SVN,2011,Residential,Europe,Southern Europe,PJ,53.74,iea,final_energy
Slovenia,SVN,2012,Freight transport,Europe,Southern Europe,PJ,19.959999999999997,iea,final_energy
Slovenia,SVN,2012,Industry and services,Europe,Southern Europe,PJ,72.81,iea,final_energy
Slovenia,SVN,2012,Passenger transport,Europe,Southern Europe,PJ,46.08,iea,final_energy
Slovenia,SVN,2012,Residential,Europe,Southern Europe,PJ,51.33,iea,final_energy
Slovenia,SVN,2013,Freight transport,Europe,Southern Europe,PJ,19.99,iea,final_energy
Slovenia,SVN,2013,Industry and services,Europe,Southern Europe,PJ,72.92,iea,final_energy
Slovenia,SVN,2013,Passenger transport,Europe,Southern Europe,PJ,46.269999999999996,iea,final_energy
Slovenia,SVN,2013,Residential,Europe,Southern Europe,PJ,50.14,iea,final_energy
Slovenia,SVN,2014,Freight transport,Europe,Southern Europe,PJ,20.400000000000002,iea,final_energy
Slovenia,SVN,2014,Industry and services,Europe,Southern Europe,PJ,72.82,iea,final_energy
Slovenia,SVN,2014,Passenger transport,Europe,Southern Europe,PJ,46.54,iea,final_energy
Slovenia,SVN,2014,Residential,Europe,Southern Europe,PJ,49.17,iea,final_energy
Slovenia,SVN,2015,Freight transport,Europe,Southern Europe,PJ,21.71,iea,final_energy
Slovenia,SVN,2015,Industry and services,Europe,Southern Europe,PJ,73.79,iea,final_energy
Slovenia,SVN,2015,Passenger transport,Europe,Southern Europe,PJ,47.49,iea,final_energy
Slovenia,SVN,2015,Residential,Europe,Southern Europe,PJ,48.56999999999999,iea,final_energy
Slovenia,SVN,2016,Freight transport,Europe,Southern Europe,PJ,23.06,iea,final_energy
Slovenia,SVN,2016,Industry and services,Europe,Southern Europe,PJ,75.83,iea,final_energy
Slovenia,SVN,2016,Passenger transport,Europe,Southern Europe,PJ,48.629999999999995,iea,final_energy
Slovenia,SVN,2016,Residential,Europe,Southern Europe,PJ,48.77,iea,final_energy
Slovenia,SVN,2017,Freight transport,Europe,Southern Europe,PJ,25.18,iea,final_energy
Slovenia,SVN,2017,Industry and services,Europe,Southern Europe,PJ,77.59,iea,final_energy
Slovenia,SVN,2017,Passenger transport,Europe,Southern Europe,PJ,50.559999999999995,iea,final_energy
Slovenia,SVN,2017,Residential,Europe,Southern Europe,PJ,46.36,iea,final_energy
Slovenia,SVN,2018,Freight transport,Europe,Southern Europe,PJ,27.369999999999997,iea,final_energy
Slovenia,SVN,2018,Industry and services,Europe,Southern Europe,PJ,78.42,iea,final_energy
Slovenia,SVN,2018,Passenger transport,Europe,Southern Europe,PJ,51.72,iea,final_energy
Slovenia,SVN,2018,Residential,Europe,Southern Europe,PJ,46.14,iea,final_energy
Slovenia,SVN,2019,Freight transport,Europe,Southern Europe,PJ,26.900000000000002,iea,final_energy
Slovenia,SVN,2019,Industry and services,Europe,Southern Europe,PJ,77.58,iea,final_energy
Slovenia,SVN,2019,Passenger transport,Europe,Southern Europe,PJ,52.03,iea,final_energy
Slovenia,SVN,2019,Residential,Europe,Southern Europe,PJ,44.53,iea,final_energy
Slovenia,SVN,2020,Industry and services,Europe,Southern Europe,PJ,73.38,iea,final_energy
Slovenia,SVN,2020,Residential,Europe,Southern Europe,PJ,44.1,iea,final_energy
South Africa,ZAF,2000,Industry and services,Africa,Sub-Saharan Africa,PJ,1059.37,iea,final_energy
South Africa,ZAF,2000,Passenger transport,Africa,Sub-Saharan Africa,PJ,508.78,iea,final_energy
South Africa,ZAF,2000,Residential,Africa,Sub-Saharan Africa,PJ,445.34,iea,final_energy
South Africa,ZAF,2001,Industry and services,Africa,Sub-Saharan Africa,PJ,1042.76,iea,final_energy
South Africa,ZAF,2001,Passenger transport,Africa,Sub-Saharan Africa,PJ,520.33,iea,final_energy
South Africa,ZAF,2001,Residential,Africa,Sub-Saharan Africa,PJ,468.15,iea,final_energy
South Africa,ZAF,2002,Industry and services,Africa,Sub-Saharan Africa,PJ,1144.1399999999999,iea,final_energy
South Africa,ZAF,2002,Passenger transport,Africa,Sub-Saharan Africa,PJ,530.33,iea,final_energy
South Africa,ZAF,2002,Residential,Africa,Sub-Saharan Africa,PJ,448.31,iea,final_energy
South Africa,ZAF,2003,Industry and services,Africa,Sub-Saharan Africa,PJ,1170.94,iea,final_energy
South Africa,ZAF,2003,Passenger transport,Africa,Sub-Saharan Africa,PJ,560.5,iea,final_energy
South Africa,ZAF,2003,Residential,Africa,Sub-Saharan Africa,PJ,473.45,iea,final_energy
South Africa,ZAF,2004,Industry and services,Africa,Sub-Saharan Africa,PJ,1283.3,iea,final_energy
South Africa,ZAF,2004,Passenger transport,Africa,Sub-Saharan Africa,PJ,592.18,iea,final_energy
South Africa,ZAF,2004,Residential,Africa,Sub-Saharan Africa,PJ,494.37,iea,final_energy
South Africa,ZAF,2005,Industry and services,Africa,Sub-Saharan Africa,PJ,1370.08,iea,final_energy
South Africa,ZAF,2005,Passenger transport,Africa,Sub-Saharan Africa,PJ,618.93,iea,final_energy
South Africa,ZAF,2005,Residential,Africa,Sub-Saharan Africa,PJ,482.28,iea,final_energy
South Africa,ZAF,2006,Industry and services,Africa,Sub-Saharan Africa,PJ,1360.25,iea,final_energy
South Africa,ZAF,2006,Passenger transport,Africa,Sub-Saharan Africa,PJ,634.72,iea,final_energy
South Africa,ZAF,2006,Residential,Africa,Sub-Saharan Africa,PJ,497.85,iea,final_energy
South Africa,ZAF,2007,Industry and services,Africa,Sub-Saharan Africa,PJ,1354.24,iea,final_energy
South Africa,ZAF,2007,Passenger transport,Africa,Sub-Saharan Africa,PJ,694.41,iea,final_energy
South Africa,ZAF,2007,Residential,Africa,Sub-Saharan Africa,PJ,544.06,iea,final_energy
South Africa,ZAF,2008,Industry and services,Africa,Sub-Saharan Africa,PJ,1372.19,iea,final_energy
South Africa,ZAF,2008,Passenger transport,Africa,Sub-Saharan Africa,PJ,669.46,iea,final_energy
South Africa,ZAF,2008,Residential,Africa,Sub-Saharan Africa,PJ,584.81,iea,final_energy
South Africa,ZAF,2009,Industry and services,Africa,Sub-Saharan Africa,PJ,1526.79,iea,final_energy
South Africa,ZAF,2009,Passenger transport,Africa,Sub-Saharan Africa,PJ,642.51,iea,final_energy
South Africa,ZAF,2009,Residential,Africa,Sub-Saharan Africa,PJ,567.92,iea,final_energy
South Africa,ZAF,2010,Freight transport,Africa,Sub-Saharan Africa,PJ,310.09,iea,final_energy
South Africa,ZAF,2010,Industry and services,Africa,Sub-Saharan Africa,PJ,1392.8700000000001,iea,final_energy
South Africa,ZAF,2010,Passenger transport,Africa,Sub-Saharan Africa,PJ,332.34999999999997,iea,final_energy
South Africa,ZAF,2010,Residential,Africa,Sub-Saharan Africa,PJ,435.83,iea,final_energy
South Africa,ZAF,2011,Industry and services,Africa,Sub-Saharan Africa,PJ,1362.5900000000001,iea,final_energy
South Africa,ZAF,2011,Passenger transport,Africa,Sub-Saharan Africa,PJ,691.38,iea,final_energy
South Africa,ZAF,2011,Residential,Africa,Sub-Saharan Africa,PJ,447.07,iea,final_energy
South Africa,ZAF,2012,Industry and services,Africa,Sub-Saharan Africa,PJ,1393.8,iea,final_energy
South Africa,ZAF,2012,Passenger transport,Africa,Sub-Saharan Africa,PJ,694.49,iea,final_energy
South Africa,ZAF,2012,Residential,Africa,Sub-Saharan Africa,PJ,490.33,iea,final_energy
South Africa,ZAF,2013,Industry and services,Africa,Sub-Saharan Africa,PJ,1476.46,iea,final_energy
South Africa,ZAF,2013,Passenger transport,Africa,Sub-Saharan Africa,PJ,761.25,iea,final_energy
